name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3,source_chunk
ASIVEF_clean,argon,293.0,0.5,14.0,ASIVEF_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.1670770911,1.415975,6.6743956354,3.7448618679,2.3340076514,chunk_1
ATEZEG_clean,argon,293.0,0.5,14.0,ATEZEG_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.23725282309999998,1.788375,9.4777757752,5.3177790219,4.1242719254,chunk_1
AWEWOP_clean,argon,293.0,0.5,14.0,AWEWOP_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.2185213859,1.072,8.7294923259,4.897933045,5.437971429299999,chunk_1
BAKYIY_clean,argon,293.0,0.5,14.0,BAKYIY_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.2806023591,0.5645,11.2095030424,6.289414472200001,6.5312103851,chunk_1
ATUZEW_clean,argon,293.0,0.5,14.0,ATUZEW_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.3414790096,2.3033,13.641403475499999,7.653902239500001,7.416052340299999,chunk_1
AWUPOZ_clean,argon,293.0,0.5,14.0,AWUPOZ_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.1806787709,0.6786625,7.217755539,4.0497295886,1.4312271369999998,chunk_1
BABREE_clean,argon,293.0,0.5,14.0,BABREE_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.19710258949999998,1.1585375,7.8738542454,4.4178526608999995,3.9677551793,chunk_1
BEGDEY_clean,argon,293.0,0.5,14.0,BEGDEY_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.783538504,6.91585,31.3007961584,17.5622130263,20.5812980111,chunk_1
BADXAI_clean,argon,293.0,0.5,14.0,BADXAI_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.0550933394,0.5754333333,2.2008687237999998,1.2348607740000002,2.1175674269,chunk_1
BETFOX_clean,argon,293.0,0.5,14.0,BETFOX_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.225036767,0.9441333332999999,8.9897687698,5.0439686388,6.8713353705,chunk_1
BEWVEG_clean,argon,293.0,0.5,14.0,BEWVEG_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.1629475822,0.3712958333,6.5094300146,3.6523031561000003,4.044442403,chunk_1
BIJFAD_clean,argon,293.0,0.5,14.0,BIJFAD_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.1676140573,0.9117875,6.695846360700001,3.7568974151,3.2158815093,chunk_1
BIWSOQ_clean,argon,293.0,0.5,14.0,BIWSOQ_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.4161896607,5.7613,16.6259445667,9.3284649619,9.2377405992,chunk_1
BOSHIC_clean,argon,293.0,0.5,14.0,BOSHIC_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.5663399853,3.9741625,22.6241497338,12.693930695999999,12.6731164426,chunk_1
BUCSIC01_clean,argon,293.0,0.5,14.0,BUCSIC01_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.5785422853,1.716225,23.1116072123,12.967432751199999,19.5308988664,chunk_1
