MOF,. time (s),source_chunk
UDAXIJ_clean_argon_293.0K_5.0bar_14.,294.0,chunk_1
PUBSOV_clean_argon_293.0K_5.0bar_14.,330.9,chunk_1
ja0660047si20060818_060458_clean_argon_293.0K_5.0bar_14.,306.3,chunk_1
BAZGAM_clean_argon_293.0K_5.0bar_14.,202.4,chunk_1
ICIVEW_clean_argon_293.0K_5.0bar_14.,138.1,chunk_1
FECFAV_clean_argon_293.0K_5.0bar_14.,377.6,chunk_1
CISXEJ_clean_argon_293.0K_5.0bar_14.,443.0,chunk_1
SURHEU02_clean_argon_293.0K_5.0bar_14.,537.8,chunk_1
ZEBMEA_clean_argon_293.0K_5.0bar_14.,306.9,chunk_1
APAZOI_clean_argon_293.0K_5.0bar_14.,264.3,chunk_1
PUSSEC_clean_argon_293.0K_5.0bar_14.,367.7,chunk_1
ATAYAX_clean_argon_293.0K_5.0bar_14.,218.0,chunk_1
ASOVEL_clean_argon_293.0K_5.0bar_14.,191.6,chunk_1
cg5010616_si_003_clean_argon_293.0K_5.0bar_14.,218.8,chunk_1
BIYTOU_clean_argon_293.0K_5.0bar_14.,191.6,chunk_1
HOGJET_clean_argon_293.0K_5.0bar_14.,239.4,chunk_1
cg8013317_si_003_clean_argon_293.0K_5.0bar_14.,338.5,chunk_1
XUDVAV_clean_argon_293.0K_5.0bar_14.,210.6,chunk_1
FUTZIF_clean_argon_293.0K_5.0bar_14.,283.4,chunk_1
KINMUR_clean_argon_293.0K_5.0bar_14.,140.0,chunk_1
FOCZEE_clean_argon_293.0K_5.0bar_14.,344.4,chunk_1
ATEZAC_clean_argon_293.0K_5.0bar_14.,205.3,chunk_1
APEBEE_clean_argon_293.0K_5.0bar_14.,245.7,chunk_1
AFOTUL_clean_argon_293.0K_5.0bar_14.,177.1,chunk_1
EPECOT_clean_argon_293.0K_5.0bar_14.,517.3,chunk_1
OCILEU_clean_argon_293.0K_5.0bar_14.,259.0,chunk_1
jacs.6b01663_ja6b01663_si_002_clean_argon_293.0K_5.0bar_14.,163.0,chunk_1
UYAMIS_clean_argon_293.0K_5.0bar_14.,365.3,chunk_1
VOXVAH_clean_argon_293.0K_5.0bar_14.,268.8,chunk_1
AGONEQ_clean_argon_293.0K_5.0bar_14.,113.2,chunk_1
XISDUA_clean_argon_293.0K_5.0bar_14.,387.8,chunk_1
ZADQUT_clean_argon_293.0K_5.0bar_14.,211.2,chunk_1
BETGIS_clean_argon_293.0K_5.0bar_14.,214.2,chunk_1
FALRIV01_clean_argon_293.0K_5.0bar_14.,336.0,chunk_1
LIXXEW_clean_argon_293.0K_5.0bar_14.,256.7,chunk_1
SAKNOJ_clean_argon_293.0K_5.0bar_14.,674.7,chunk_1
SOHMOS_clean_argon_293.0K_5.0bar_14.,1015.8,chunk_1
CEGWER_clean_argon_293.0K_5.0bar_14.,249.2,chunk_1
REHTUV_clean_argon_293.0K_5.0bar_14.,761.1,chunk_1
ASACON_clean_argon_293.0K_5.0bar_14.,188.1,chunk_1
UKOLOV_clean_argon_293.0K_5.0bar_14.,800.6,chunk_1
IJENOB_clean_argon_293.0K_5.0bar_14.,450.7,chunk_1
EDUVAA_clean_argon_293.0K_5.0bar_14.,240.7,chunk_1
BUWMEN_clean_argon_293.0K_5.0bar_14.,171.2,chunk_1
cm071462f-file004_clean_argon_293.0K_5.0bar_14.,157.8,chunk_1
ODIXIK_clean_argon_293.0K_5.0bar_14.,466.6,chunk_1
LAWGUO_clean_argon_293.0K_5.0bar_14.,311.0,chunk_1
CUGYIO_clean_argon_293.0K_5.0bar_14.,172.6,chunk_1
ABETIN_clean_argon_293.0K_5.0bar_14.,683.9,chunk_1
WAVRIW_clean_argon_293.0K_5.0bar_14.,828.3,chunk_1
CIYZUG_clean_argon_293.0K_5.0bar_14.,302.1,chunk_1
LEJCEK_clean_argon_293.0K_5.0bar_14.,193.5,chunk_1
AYOXUJ_clean_argon_293.0K_5.0bar_14.,384.3,chunk_1
OQUFAJ01_clean_argon_293.0K_5.0bar_14.,238.7,chunk_1
ja5109535_si_002_clean_argon_293.0K_5.0bar_14.,546.0,chunk_1
ASUKEE01_clean_argon_293.0K_5.0bar_14.,586.2,chunk_1
AFUKIX_clean_argon_293.0K_5.0bar_14.,365.2,chunk_1
ic1010083_si_002_clean_argon_293.0K_5.0bar_14.,1096.2,chunk_1
PIBPAS_clean_argon_293.0K_5.0bar_14.,270.8,chunk_1
NIXKIQ_clean_argon_293.0K_5.0bar_14.,368.7,chunk_1
HIZSEQ_clean_argon_293.0K_5.0bar_14.,177.5,chunk_1
XEVHAJ_clean_argon_293.0K_5.0bar_14.,361.2,chunk_1
j.jssc.2015.08.048_mmc2_clean_argon_293.0K_5.0bar_14.,314.3,chunk_1
CETFOX_clean_argon_293.0K_5.0bar_14.,198.6,chunk_1
GASTIG_clean_argon_293.0K_5.0bar_14.,222.0,chunk_1
MUVJAP_clean_argon_293.0K_5.0bar_14.,214.1,chunk_1
CIWYUD_clean_argon_293.0K_5.0bar_14.,179.6,chunk_1
OTOZAA_clean_argon_293.0K_5.0bar_14.,167.3,chunk_1
GACYER_clean_argon_293.0K_5.0bar_14.,303.3,chunk_1
NOMPOW_clean_argon_293.0K_5.0bar_14.,336.0,chunk_1
ZADREE_clean_argon_293.0K_5.0bar_14.,196.9,chunk_1
ja4015666_si_002_clean_argon_293.0K_5.0bar_14.,161.1,chunk_1
acscombsci.5b00188_5013797_clean_argon_293.0K_5.0bar_14.,188.7,chunk_1
BINCUY_manual_argon_293.0K_5.0bar_14.,383.0,chunk_1
AFOVEX_clean_argon_293.0K_5.0bar_14.,178.9,chunk_1
SAMXUC_clean_argon_293.0K_5.0bar_14.,551.6,chunk_1
acscombsci.5b00188_24205_clean_argon_293.0K_5.0bar_14.,169.8,chunk_1
YORRII_clean_argon_293.0K_5.0bar_14.,262.2,chunk_1
BUKRUW02_clean_argon_293.0K_5.0bar_14.,201.6,chunk_1
RORTID_clean_argon_293.0K_5.0bar_14.,293.2,chunk_1
ja202154j_si_003_clean_argon_293.0K_5.0bar_14.,322.8,chunk_1
WODREO_clean_argon_293.0K_5.0bar_14.,365.3,chunk_1
UYAMOY_clean_argon_293.0K_5.0bar_14.,358.5,chunk_1
AVESUR_clean_argon_293.0K_5.0bar_14.,208.7,chunk_1
FOQPAE01_clean_argon_293.0K_5.0bar_14.,203.4,chunk_1
CAYDIR_clean_argon_293.0K_5.0bar_14.,229.9,chunk_1
acs.jpcc.6b08594_UiO66_Ce2Zr4_opt_clean_argon_293.0K_5.0bar_14.,193.3,chunk_1
BADYAJ_clean_argon_293.0K_5.0bar_14.,217.3,chunk_1
AMILUE_clean_argon_293.0K_5.0bar_14.,316.6,chunk_1
FUVDEH03_clean_argon_293.0K_5.0bar_14.,671.5,chunk_1
VAKPOP_clean_argon_293.0K_5.0bar_14.,259.1,chunk_1
DUNYOC_clean_argon_293.0K_5.0bar_14.,629.0,chunk_1
BUGSIG_clean_argon_293.0K_5.0bar_14.,330.0,chunk_1
QUQQOJ_clean_argon_293.0K_5.0bar_14.,513.4,chunk_1
jacs.6b08724_ja6b08724_si_013_clean_argon_293.0K_5.0bar_14.,137.2,chunk_1
VUMBOW_clean_argon_293.0K_5.0bar_14.,302.4,chunk_1
AKEDIF_clean_argon_293.0K_5.0bar_14.,212.0,chunk_1
OBUBIW_clean_argon_293.0K_5.0bar_14.,285.9,chunk_1
ZOKGAJ_clean_argon_293.0K_5.0bar_14.,608.3,chunk_1
VUWROW_clean_argon_293.0K_5.0bar_14.,208.0,chunk_1
IBAQAF_clean_argon_293.0K_5.0bar_14.,148.9,chunk_1
BELTOD_clean_argon_293.0K_5.0bar_14.,545.4,chunk_1
cm501138g_si_011_clean_argon_293.0K_5.0bar_14.,155.2,chunk_1
BUCSEY_clean_argon_293.0K_5.0bar_14.,254.6,chunk_1
cg501141m_si_002_clean_argon_293.0K_5.0bar_14.,500.6,chunk_1
c6cc02494g_c6cc02494g5_clean_argon_293.0K_5.0bar_14.,264.7,chunk_1
acs.inorgchem.6b01569_ic6b01569_si_002_clean_argon_293.0K_5.0bar_14.,372.5,chunk_1
JIVSAJ01_clean_argon_293.0K_5.0bar_14.,453.1,chunk_1
CIGDUT_clean_argon_293.0K_5.0bar_14.,237.0,chunk_1
BEWVEG_clean_argon_293.0K_5.0bar_14.,218.4,chunk_1
FUVGAG02_clean_argon_293.0K_5.0bar_14.,708.3,chunk_1
WISKOA_clean_argon_293.0K_5.0bar_14.,246.2,chunk_1
ATUZEW_clean_argon_293.0K_5.0bar_14.,258.8,chunk_1
PUBROU_clean_argon_293.0K_5.0bar_14.,317.6,chunk_1
AMUXAI_clean_argon_293.0K_5.0bar_14.,224.1,chunk_1
cg500192d_si_003_clean_argon_293.0K_5.0bar_14.,152.8,chunk_1
BAXFIR01_clean_argon_293.0K_5.0bar_14.,285.2,chunk_1
BUXNOZ_clean_argon_293.0K_5.0bar_14.,363.3,chunk_1
FUWFUA_clean_argon_293.0K_5.0bar_14.,342.0,chunk_1
QUSSOO_clean_argon_293.0K_5.0bar_14.,296.4,chunk_1
AXIMUP_clean_argon_293.0K_5.0bar_14.,257.1,chunk_1
VABKAN_clean_argon_293.0K_5.0bar_14.,334.9,chunk_1
c5ce01790d_c5ce01790d1_clean_argon_293.0K_5.0bar_14.,501.2,chunk_1
JAJZAY_clean_argon_293.0K_5.0bar_14.,200.2,chunk_1
SALROO_clean_argon_293.0K_5.0bar_14.,231.8,chunk_1
ATEZEG_clean_argon_293.0K_5.0bar_14.,239.6,chunk_1
ALAMUW_clean_argon_293.0K_5.0bar_14.,142.0,chunk_1
acs.inorgchem.6b00081_ic6b00081_si_001_clean_argon_293.0K_5.0bar_14.,565.7,chunk_1
XANMUX06_clean_argon_293.0K_5.0bar_14.,178.3,chunk_1
WOJYOL_clean_argon_293.0K_5.0bar_14.,877.1,chunk_1
YOSWUA_clean_argon_293.0K_5.0bar_14.,338.7,chunk_1
cm501138g_si_006_clean_argon_293.0K_5.0bar_14.,155.3,chunk_1
ADUROI_clean_argon_293.0K_5.0bar_14.,1624.2,chunk_1
c5ce00931f_c5ce00931f2_clean_argon_293.0K_5.0bar_14.,217.2,chunk_1
LUWMUN_clean_argon_293.0K_5.0bar_14.,186.6,chunk_1
AVEHAM_clean_argon_293.0K_5.0bar_14.,494.4,chunk_1
OLODEA_clean_argon_293.0K_5.0bar_14.,616.6,chunk_1
c5dt03038b_c5dt03038b2_clean_argon_293.0K_5.0bar_14.,170.8,chunk_1
AKOXIJ_clean_argon_293.0K_5.0bar_14.,411.8,chunk_1
IWEWOY_clean_argon_293.0K_5.0bar_14.,399.1,chunk_1
PUCKUV_clean_argon_293.0K_5.0bar_14.,276.6,chunk_1
BIJDUV_clean_argon_293.0K_5.0bar_14.,325.5,chunk_1
CETNUL_clean_argon_293.0K_5.0bar_14.,342.6,chunk_1
LATBUG_clean_argon_293.0K_5.0bar_14.,473.1,chunk_1
YIJCEB_clean_argon_293.0K_5.0bar_14.,212.1,chunk_1
LOZSOK_clean_argon_293.0K_5.0bar_14.,413.4,chunk_1
PARSAF_clean_argon_293.0K_5.0bar_14.,401.0,chunk_1
AWEJIW_clean_argon_293.0K_5.0bar_14.,238.9,chunk_1
BEPLUF_clean_argon_293.0K_5.0bar_14.,177.7,chunk_1
ADAXIO_clean_argon_293.0K_5.0bar_14.,272.3,chunk_1
FOQNUW01_clean_argon_293.0K_5.0bar_14.,196.6,chunk_1
OFAMUF_clean_argon_293.0K_5.0bar_14.,183.0,chunk_1
ASUBIB_clean_argon_293.0K_5.0bar_14.,178.4,chunk_1
RETVIW_clean_argon_293.0K_5.0bar_14.,290.7,chunk_1
PALTIH_clean_argon_293.0K_5.0bar_14.,585.9,chunk_1
BELTUJ_clean_argon_293.0K_5.0bar_14.,556.4,chunk_1
LIQTUC_clean_argon_293.0K_5.0bar_14.,436.6,chunk_1
VUHPOF_clean_argon_293.0K_5.0bar_14.,284.0,chunk_1
SANGOG_clean_argon_293.0K_5.0bar_14.,272.1,chunk_1
AFOTOF_clean_argon_293.0K_5.0bar_14.,178.0,chunk_1
BETGEO_clean_argon_293.0K_5.0bar_14.,214.6,chunk_1
BEPREV02_clean_argon_293.0K_5.0bar_14.,528.1,chunk_1
AZEBUE_clean_argon_293.0K_5.0bar_14.,173.6,chunk_1
CEYPUT_clean_argon_293.0K_5.0bar_14.,226.7,chunk_1
IFUPAC_clean_argon_293.0K_5.0bar_14.,230.9,chunk_1
EKEKIQ_clean_argon_293.0K_5.0bar_14.,224.9,chunk_1
BOLPAU_clean_argon_293.0K_5.0bar_14.,372.2,chunk_1
APARAM_clean_argon_293.0K_5.0bar_14.,272.8,chunk_1
ASOHUL_clean_argon_293.0K_5.0bar_14.,123.6,chunk_1
LIDSEY_clean_argon_293.0K_5.0bar_14.,238.8,chunk_1
LUDKIG_clean_argon_293.0K_5.0bar_14.,408.9,chunk_1
BUKRUW01_clean_argon_293.0K_5.0bar_14.,221.9,chunk_1
WOPSAX01_clean_argon_293.0K_5.0bar_14.,587.2,chunk_1
TAZLEN_clean_argon_293.0K_5.0bar_14.,227.2,chunk_1
AKUKUO_clean_argon_293.0K_5.0bar_14.,206.1,chunk_1
SALRUU_clean_argon_293.0K_5.0bar_14.,133.7,chunk_1
BOWSOW_clean_argon_293.0K_5.0bar_14.,131.3,chunk_1
ic403175w_si_002_clean_argon_293.0K_5.0bar_14.,322.9,chunk_1
ANENEN_clean_argon_293.0K_5.0bar_14.,201.9,chunk_1
QARMAA_clean_argon_293.0K_5.0bar_14.,259.0,chunk_1
KULMAG_clean_argon_293.0K_5.0bar_14.,446.6,chunk_1
BOZFIH_clean_argon_293.0K_5.0bar_14.,387.9,chunk_1
AVAJUE_clean_argon_293.0K_5.0bar_14.,1791.5,chunk_1
MAZSOX_clean_argon_293.0K_5.0bar_14.,183.8,chunk_1
FISXEM_clean_argon_293.0K_5.0bar_14.,307.4,chunk_1
BEYSEF_clean_argon_293.0K_5.0bar_14.,259.9,chunk_1
ENEQUL_clean_argon_293.0K_5.0bar_14.,415.5,chunk_1
LEQBUG_clean_argon_293.0K_5.0bar_14.,250.8,chunk_1
MOYZIK_clean_argon_293.0K_5.0bar_14.,104.6,chunk_1
ja508679h_si_001_clean_argon_293.0K_5.0bar_14.,598.6,chunk_1
COJMOF02_clean_argon_293.0K_5.0bar_14.,389.5,chunk_1
ACAJIZ_clean_argon_293.0K_5.0bar_14.,492.2,chunk_1
DOLWEI_clean_argon_293.0K_5.0bar_14.,612.1,chunk_1
WARFAY04_clean_argon_293.0K_5.0bar_14.,199.4,chunk_1
FOQNOQ_clean_argon_293.0K_5.0bar_14.,189.3,chunk_1
c5ce01948f_c5ce01948f2_clean_argon_293.0K_5.0bar_14.,286.3,chunk_1
FUHJOJ_clean_argon_293.0K_5.0bar_14.,406.1,chunk_1
OYOVOP_clean_argon_293.0K_5.0bar_14.,495.6,chunk_1
WOYWOY_clean_argon_293.0K_5.0bar_14.,381.7,chunk_1
FUVBOP_clean_argon_293.0K_5.0bar_14.,262.0,chunk_1
FUVDEH11_clean_argon_293.0K_5.0bar_14.,701.9,chunk_1
c4dt02048k_c4dt02048k2_clean_argon_293.0K_5.0bar_14.,285.6,chunk_1
ADATAC_clean_argon_293.0K_5.0bar_14.,294.0,chunk_1
NANPUN_clean_argon_293.0K_5.0bar_14.,74.3,chunk_1
ALUJIB_clean_argon_293.0K_5.0bar_14.,230.6,chunk_1
jacs.6b03263_ja6b03263_si_002_clean_argon_293.0K_5.0bar_14.,424.3,chunk_1
UFEXOT_clean_argon_293.0K_5.0bar_14.,562.9,chunk_1
ROKROA_clean_argon_293.0K_5.0bar_14.,396.3,chunk_1
RONSOE_clean_argon_293.0K_5.0bar_14.,340.0,chunk_1
ASECUY_clean_argon_293.0K_5.0bar_14.,399.9,chunk_1
cg500121f_si_004_clean_argon_293.0K_5.0bar_14.,190.8,chunk_1
TIPZUP_clean_argon_293.0K_5.0bar_14.,330.4,chunk_1
cm303749m_si_002_clean_argon_293.0K_5.0bar_14.,113.8,chunk_1
BETDUB_clean_argon_293.0K_5.0bar_14.,158.9,chunk_1
cm503311x_alf225K_clean_argon_293.0K_5.0bar_14.,134.1,chunk_1
XANZAQ08_clean_argon_293.0K_5.0bar_14.,176.7,chunk_1
FECJUT_clean_argon_293.0K_5.0bar_14.,703.1,chunk_1
CAXWIJ_clean_argon_293.0K_5.0bar_14.,155.2,chunk_1
LAJFAG_clean_argon_293.0K_5.0bar_14.,619.5,chunk_1
c5dt01100k_c5dt01100k2_clean_argon_293.0K_5.0bar_14.,296.3,chunk_1
c6ce00126b_c6ce00126b2_clean_argon_293.0K_5.0bar_14.,247.2,chunk_1
BOCKOT_clean_argon_293.0K_5.0bar_14.,202.1,chunk_1
PILJAX_clean_argon_293.0K_5.0bar_14.,257.5,chunk_1
ic502488c_si_002_clean_argon_293.0K_5.0bar_14.,387.5,chunk_1
IFEPUG07_clean_argon_293.0K_5.0bar_14.,714.1,chunk_1
CAYMIZ_clean_argon_293.0K_5.0bar_14.,248.0,chunk_1
OCINAS_clean_argon_293.0K_5.0bar_14.,252.3,chunk_1
YUDDEH_clean_argon_293.0K_5.0bar_14.,243.1,chunk_1
acscombsci.5b00188_8372_clean_argon_293.0K_5.0bar_14.,145.9,chunk_1
acs.chemmater.6b02817_cm6b02817_si_004_clean_argon_293.0K_5.0bar_14.,347.8,chunk_1
BEPPOD_clean_argon_293.0K_5.0bar_14.,215.0,chunk_1
FEYZUF_clean_argon_293.0K_5.0bar_14.,325.5,chunk_1
UDAXAB_clean_argon_293.0K_5.0bar_14.,270.8,chunk_1
KACGAZ_clean_argon_293.0K_5.0bar_14.,277.5,chunk_1
ANOMOG_clean_argon_293.0K_5.0bar_14.,190.0,chunk_1
LAPLUM_clean_argon_293.0K_5.0bar_14.,673.5,chunk_1
CEYYIQ_clean_argon_293.0K_5.0bar_14.,225.3,chunk_1
LUYBIS_clean_argon_293.0K_5.0bar_14.,260.1,chunk_1
CEDFOI_clean_argon_293.0K_5.0bar_14.,429.4,chunk_1
AVIVIK_clean_argon_293.0K_5.0bar_14.,356.4,chunk_1
BEXQIF_clean_argon_293.0K_5.0bar_14.,116.8,chunk_1
AHOKIR01_clean_argon_293.0K_5.0bar_14.,210.3,chunk_1
LACZIB_clean_argon_293.0K_5.0bar_14.,144.1,chunk_1
CAXTAY_clean_argon_293.0K_5.0bar_14.,210.6,chunk_1
VAGTAB_clean_argon_293.0K_5.0bar_14.,370.7,chunk_1
BERQIA_clean_argon_293.0K_5.0bar_14.,643.4,chunk_1
cm503311x_alf40K_clean_argon_293.0K_5.0bar_14.,165.2,chunk_1
AMUFOF_clean_argon_293.0K_5.0bar_14.,209.0,chunk_1
WUDZIG_clean_argon_293.0K_5.0bar_14.,282.2,chunk_1
c6cc02494g_c6cc02494g1_clean_argon_293.0K_5.0bar_14.,282.0,chunk_1
cm303749m_si_001_clean_argon_293.0K_5.0bar_14.,107.7,chunk_1
INIROO_clean_argon_293.0K_5.0bar_14.,352.1,chunk_1
IREGOD_clean_argon_293.0K_5.0bar_14.,312.3,chunk_1
CIXCAO_clean_argon_293.0K_5.0bar_14.,422.9,chunk_1
BETFOX_clean_argon_293.0K_5.0bar_14.,245.2,chunk_1
cm503311x_alf150K_clean_argon_293.0K_5.0bar_14.,165.8,chunk_1
cm503311x_alf200K_clean_argon_293.0K_5.0bar_14.,134.0,chunk_1
OJUPEQ_clean_argon_293.0K_5.0bar_14.,1052.4,chunk_1
BUBQOE_clean_argon_293.0K_5.0bar_14.,212.1,chunk_1
AQUDEX_clean_argon_293.0K_5.0bar_14.,271.6,chunk_1
LABNOU_clean_argon_293.0K_5.0bar_14.,909.8,chunk_1
QUSSAA_clean_argon_293.0K_5.0bar_14.,463.6,chunk_1
TAVSER_clean_argon_293.0K_5.0bar_14.,320.1,chunk_1
BIYTAG_clean_argon_293.0K_5.0bar_14.,155.4,chunk_1
UDAMET_clean_argon_293.0K_5.0bar_14.,162.2,chunk_1
acs.cgd.6b00463_OLOMUZ1451936_clean_argon_293.0K_5.0bar_14.,769.9,chunk_1
LAGWIB_clean_argon_293.0K_5.0bar_14.,142.0,chunk_1
DACSEI_clean_argon_293.0K_5.0bar_14.,365.3,chunk_1
BETGOY_clean_argon_293.0K_5.0bar_14.,198.1,chunk_1
BIFGOO_clean_argon_293.0K_5.0bar_14.,258.9,chunk_1
CUXFUX_clean_argon_293.0K_5.0bar_14.,412.9,chunk_1
HABCOF_clean_argon_293.0K_5.0bar_14.,231.6,chunk_1
ASUWUI_clean_argon_293.0K_5.0bar_14.,277.5,chunk_1
AQOMAW_clean_argon_293.0K_5.0bar_14.,241.2,chunk_1
QUQGEP_neutral_argon_293.0K_5.0bar_14.,401.6,chunk_1
ELEROE_clean_argon_293.0K_5.0bar_14.,774.7,chunk_1
BUVWOF03_clean_argon_293.0K_5.0bar_14.,291.3,chunk_1
TUJGAI_clean_argon_293.0K_5.0bar_14.,575.4,chunk_1
AZAVOO_clean_argon_293.0K_5.0bar_14.,229.4,chunk_1
PUBRUA_clean_argon_293.0K_5.0bar_14.,750.9,chunk_1
AMILOY_clean_argon_293.0K_5.0bar_14.,390.4,chunk_1
EGEJUW_clean_argon_293.0K_5.0bar_14.,438.2,chunk_1
ENCDBZ01_clean_argon_293.0K_5.0bar_14.,155.1,chunk_1
ULOJUC01_clean_argon_293.0K_5.0bar_14.,278.2,chunk_1
ARAFOP_clean_argon_293.0K_5.0bar_14.,273.9,chunk_1
AXIPEE01_clean_argon_293.0K_5.0bar_14.,149.0,chunk_1
ARINUL_clean_argon_293.0K_5.0bar_14.,294.8,chunk_1
cg401887b_si_004_clean_argon_293.0K_5.0bar_14.,234.9,chunk_1
BAKYOE_clean_argon_293.0K_5.0bar_14.,162.8,chunk_1
ARUYES_clean_argon_293.0K_5.0bar_14.,216.5,chunk_1
JIVQOU_clean_argon_293.0K_5.0bar_14.,231.4,chunk_1
GUPCEA_clean_argon_293.0K_5.0bar_14.,1980.4,chunk_1
IFEPUG08_clean_argon_293.0K_5.0bar_14.,666.7,chunk_1
RORTUP_clean_argon_293.0K_5.0bar_14.,282.0,chunk_1
CUGLIB_clean_argon_293.0K_5.0bar_14.,174.5,chunk_1
CAVPEW_manual_argon_293.0K_5.0bar_14.,488.1,chunk_1
ALIXOJ_clean_argon_293.0K_5.0bar_14.,197.4,chunk_1
FUVDEH05_clean_argon_293.0K_5.0bar_14.,751.7,chunk_1
ALIXUP_clean_argon_293.0K_5.0bar_14.,212.9,chunk_1
cm503311x_alf375K_clean_argon_293.0K_5.0bar_14.,134.4,chunk_1
UMOYOM_clean_argon_293.0K_5.0bar_14.,314.4,chunk_1
SUXNIJ_clean_argon_293.0K_5.0bar_14.,364.2,chunk_1
SINLAE_clean_argon_293.0K_5.0bar_14.,237.6,chunk_1
LABNEK_clean_argon_293.0K_5.0bar_14.,301.7,chunk_1
CETGOY_clean_argon_293.0K_5.0bar_14.,398.9,chunk_1
CEGFAW_clean_argon_293.0K_5.0bar_14.,323.4,chunk_1
NUSXEG_clean_argon_293.0K_5.0bar_14.,936.8,chunk_1
SUXGUP_clean_argon_293.0K_5.0bar_14.,861.1,chunk_1
WAPTAL_clean_argon_293.0K_5.0bar_14.,215.7,chunk_1
XOBDUO_clean_argon_293.0K_5.0bar_14.,182.7,chunk_1
POCRAB_clean_argon_293.0K_5.0bar_14.,276.8,chunk_1
VONRUN_clean_argon_293.0K_5.0bar_14.,360.1,chunk_1
ZUQBUK_clean_argon_293.0K_5.0bar_14.,295.3,chunk_1
cm503311x_alf175K_clean_argon_293.0K_5.0bar_14.,135.6,chunk_1
SUPQAW_clean_argon_293.0K_5.0bar_14.,302.2,chunk_1
AHIYOH_clean_argon_293.0K_5.0bar_14.,458.6,chunk_1
VONROH_clean_argon_293.0K_5.0bar_14.,333.9,chunk_1
DITPED_clean_argon_293.0K_5.0bar_14.,1097.1,chunk_1
IFEPUG04_clean_argon_293.0K_5.0bar_14.,745.5,chunk_1
ic8008859_si_001_clean_argon_293.0K_5.0bar_14.,723.4,chunk_1
