MOF,. time (s),source_chunk
c5dt04943a_c5dt04943a2_clean_argon_273.0K_5.0bar_14.,794.8,chunk_1
c5cc09935h_c5cc09935h2_clean_argon_273.0K_5.0bar_14.,1327.8,chunk_1
BUCSAU_clean_argon_273.0K_5.0bar_14.,2068.5,chunk_1
BADXAI_clean_argon_273.0K_5.0bar_14.,3957.0,chunk_1
BUPDOH_clean_argon_273.0K_5.0bar_14.,1993.3,chunk_1
c6cc00589f_c6cc00589f3_clean_argon_273.0K_5.0bar_14.,128.9,chunk_1
acs.inorgchem.6b00136_ic6b00136_si_002_clean_argon_273.0K_5.0bar_14.,5155.0,chunk_1
c5ce00931f_c5ce00931f2_clean_argon_273.0K_5.0bar_14.,1651.6,chunk_1
c5dt01100k_c5dt01100k2_clean_argon_273.0K_5.0bar_14.,1415.2,chunk_1
c5dt03038b_c5dt03038b2_clean_argon_273.0K_5.0bar_14.,1272.2,chunk_1
c5ce01790d_c5ce01790d1_clean_argon_273.0K_5.0bar_14.,2082.8,chunk_1
c6cc03787a_c6cc03787a2_clean_argon_273.0K_5.0bar_14.,547.7,chunk_1
c6cc00589f_c6cc00589f2_clean_argon_273.0K_5.0bar_14.,605.3,chunk_1
1499489-acs.cgd.6b01265_1499490_clean_argon_273.0K_5.0bar_14.,5809.7,chunk_1
BOSHIC_clean_argon_273.0K_5.0bar_14.,2838.7,chunk_1
AHIYOH_clean_argon_273.0K_5.0bar_14.,5861.0,chunk_1
BOWSOW_clean_argon_273.0K_5.0bar_14.,925.4,chunk_1
c6ce00465b_c6ce00465b2_clean_argon_273.0K_5.0bar_14.,598.7,chunk_1
BUVVIZ_clean_argon_273.0K_5.0bar_14.,774.7,chunk_1
APEBII_clean_argon_273.0K_5.0bar_14.,6094.6,chunk_1
c5dt05023e_c5dt05023e2_clean_argon_273.0K_5.0bar_14.,1947.9,chunk_1
BEGDEY_clean_argon_273.0K_5.0bar_14.,3287.8,chunk_1
BABREE_clean_argon_273.0K_5.0bar_14.,3212.8,chunk_1
c5ta03835a_c5ta03835a2_clean_argon_273.0K_5.0bar_14.,1355.1,chunk_1
CAXSUR_SL_argon_273.0K_5.0bar_14.,618.1,chunk_1
CASWIE_clean_argon_273.0K_5.0bar_14.,888.4,chunk_1
c6cc01597b_c6cc01597b2_clean_argon_273.0K_5.0bar_14.,1619.8,chunk_1
CEYYIQ_clean_argon_273.0K_5.0bar_14.,598.4,chunk_1
CAYQIE_clean_argon_273.0K_5.0bar_14.,926.4,chunk_1
BUCSIC01_clean_argon_273.0K_5.0bar_14.,2033.2,chunk_1
CAYQUQ_clean_argon_273.0K_5.0bar_14.,1191.5,chunk_1
cg2007167_si_002_clean_argon_273.0K_5.0bar_14.,1089.1,chunk_1
cg050585esi20051105_115011_clean_argon_273.0K_5.0bar_14.,960.9,chunk_1
CESFOW_clean_argon_273.0K_5.0bar_14.,890.7,chunk_1
cg300979c_si_002_clean_argon_273.0K_5.0bar_14.,763.6,chunk_1
CACNOM_clean_argon_273.0K_5.0bar_14.,2108.4,chunk_1
CUGLIB_clean_argon_273.0K_5.0bar_14.,250.1,chunk_1
CUGYIO_clean_argon_273.0K_5.0bar_14.,242.9,chunk_1
cg3015354_si_002_clean_argon_273.0K_5.0bar_14.,982.9,chunk_1
c5nj02236c_c5nj02236c2_clean_argon_273.0K_5.0bar_14.,2699.7,chunk_1
CIPLIX_clean_argon_273.0K_5.0bar_14.,1056.5,chunk_1
cg100357q_si_002_clean_argon_273.0K_5.0bar_14.,1776.5,chunk_1
CESFIQ_clean_argon_273.0K_5.0bar_14.,1912.0,chunk_1
AKOXIJ_clean_argon_273.0K_5.0bar_14.,8109.3,chunk_1
CEKNIQ_clean_argon_273.0K_5.0bar_14.,577.9,chunk_1
CUGZAH_clean_argon_273.0K_5.0bar_14.,254.7,chunk_1
BUXTUL_clean_argon_273.0K_5.0bar_14.,5364.3,chunk_1
CUSXIY_clean_argon_273.0K_5.0bar_14.,485.7,chunk_1
CUQRUD_clean_argon_273.0K_5.0bar_14.,876.0,chunk_1
CEMKOV_clean_argon_273.0K_5.0bar_14.,1216.4,chunk_1
COJMOF02_clean_argon_273.0K_5.0bar_14.,1683.7,chunk_1
CAVMIX_clean_argon_273.0K_5.0bar_14.,3219.2,chunk_1
CUPHIG_clean_argon_273.0K_5.0bar_14.,919.1,chunk_1
BERQIA_clean_argon_273.0K_5.0bar_14.,7647.2,chunk_1
COQJUP_clean_argon_273.0K_5.0bar_14.,2105.9,chunk_1
CAYQOK_clean_argon_273.0K_5.0bar_14.,3367.0,chunk_1
cg500192d_si_002_clean_argon_273.0K_5.0bar_14.,2883.6,chunk_1
comp2_clean_argon_273.0K_5.0bar_14.,2417.9,chunk_1
COQJID_clean_argon_273.0K_5.0bar_14.,2521.5,chunk_1
CUWXAV_clean_argon_273.0K_5.0bar_14.,1016.2,chunk_1
CUTCAX_clean_argon_273.0K_5.0bar_14.,1492.1,chunk_1
COXDIE_clean_argon_273.0K_5.0bar_14.,2270.3,chunk_1
c5nj03044g_c5nj03044g2_clean_argon_273.0K_5.0bar_14.,4988.2,chunk_1
APEBOO_clean_argon_273.0K_5.0bar_14.,9833.2,chunk_1
CUSXOE_clean_argon_273.0K_5.0bar_14.,1145.8,chunk_1
CURZAR_clean_argon_273.0K_5.0bar_14.,1774.5,chunk_1
cm071462f-file004_clean_argon_273.0K_5.0bar_14.,811.5,chunk_1
c5qi00128e_c5qi00128e2_clean_argon_273.0K_5.0bar_14.,5272.5,chunk_1
CUTFII_clean_argon_273.0K_5.0bar_14.,1482.4,chunk_1
acs.inorgchem.5b02378_ic5b02378_si_002_clean_argon_273.0K_5.0bar_14.,10066.2,chunk_1
COJMIZ_clean_argon_273.0K_5.0bar_14.,3405.9,chunk_1
DANZOJ_neutral_argon_273.0K_5.0bar_14.,534.8,chunk_1
CEDFUO_clean_argon_273.0K_5.0bar_14.,2650.0,chunk_1
DEYLOJ_clean_argon_273.0K_5.0bar_14.,442.3,chunk_1
CEDFOI_clean_argon_273.0K_5.0bar_14.,4576.1,chunk_1
CUVVOG_clean_argon_273.0K_5.0bar_14.,2266.8,chunk_1
c5ta05481h_c5ta05481h2_clean_argon_273.0K_5.0bar_14.,5807.9,chunk_1
CUFQUR_clean_argon_273.0K_5.0bar_14.,365.4,chunk_1
DEKPUF_clean_argon_273.0K_5.0bar_14.,1564.8,chunk_1
DUDKIY_clean_argon_273.0K_5.0bar_14.,1393.6,chunk_1
DAZCAK_clean_argon_273.0K_5.0bar_14.,1957.3,chunk_1
COQJOJ_clean_argon_273.0K_5.0bar_14.,1924.0,chunk_1
DOFTOJ_clean_argon_273.0K_5.0bar_14.,1699.6,chunk_1
DIZVAK_clean_argon_273.0K_5.0bar_14.,1739.8,chunk_1
DUZKAM_clean_argon_273.0K_5.0bar_14.,437.4,chunk_1
cg501141m_si_003_clean_argon_273.0K_5.0bar_14.,3003.7,chunk_1
DUZKEQ_clean_argon_273.0K_5.0bar_14.,324.7,chunk_1
EDUVII_clean_argon_273.0K_5.0bar_14.,295.8,chunk_1
DADXUE_clean_argon_273.0K_5.0bar_14.,2893.2,chunk_1
EBEXIU02_clean_argon_273.0K_5.0bar_14.,1155.6,chunk_1
EBOXEA_clean_argon_273.0K_5.0bar_14.,677.7,chunk_1
EDUWAB_clean_argon_273.0K_5.0bar_14.,282.8,chunk_1
DUQRUD_clean_argon_273.0K_5.0bar_14.,1181.9,chunk_1
DIMQIB_clean_argon_273.0K_5.0bar_14.,2937.4,chunk_1
DIWMUT_clean_argon_273.0K_5.0bar_14.,3188.9,chunk_1
ECEZAO_clean_argon_273.0K_5.0bar_14.,798.6,chunk_1
DUNYOC_clean_argon_273.0K_5.0bar_14.,1464.5,chunk_1
DACSEI_clean_argon_273.0K_5.0bar_14.,4065.6,chunk_1
CIQQIE_clean_argon_273.0K_5.0bar_14.,4205.6,chunk_1
EGABAR_clean_argon_273.0K_5.0bar_14.,1170.7,chunk_1
EDUVAA_clean_argon_273.0K_5.0bar_14.,1635.8,chunk_1
DOFTID_clean_argon_273.0K_5.0bar_14.,1493.9,chunk_1
DOJXOR_clean_argon_273.0K_5.0bar_14.,3056.7,chunk_1
DALVEU_clean_argon_273.0K_5.0bar_14.,4670.3,chunk_1
c5sc00614g_c5sc00614g2_clean_argon_273.0K_5.0bar_14.,9615.6,chunk_1
EJESUJ_clean_argon_273.0K_5.0bar_14.,635.2,chunk_1
EKEKIQ_clean_argon_273.0K_5.0bar_14.,439.7,chunk_1
DOMGAP_clean_argon_273.0K_5.0bar_14.,1673.0,chunk_1
DOGBAE_clean_argon_273.0K_5.0bar_14.,1737.0,chunk_1
ENCDBZ01_clean_argon_273.0K_5.0bar_14.,558.0,chunk_1
DUKNEE_clean_argon_273.0K_5.0bar_14.,4438.8,chunk_1
c6ta07145g_c6ta07145g2_clean_argon_273.0K_5.0bar_14.,9381.5,chunk_1
ENCNBZ01_clean_argon_273.0K_5.0bar_14.,597.8,chunk_1
COWDEZ_clean_argon_273.0K_5.0bar_14.,5648.9,chunk_1
EPUSUE_clean_argon_273.0K_5.0bar_14.,621.6,chunk_1
EJATIS_clean_argon_273.0K_5.0bar_14.,2340.3,chunk_1
ELEROE_clean_argon_273.0K_5.0bar_14.,1659.8,chunk_1
DITPED_clean_argon_273.0K_5.0bar_14.,5962.5,chunk_1
EHUSUX_clean_argon_273.0K_5.0bar_14.,2962.3,chunk_1
CODVAU_clean_argon_273.0K_5.0bar_14.,7058.7,chunk_1
ESEBOV_clean_argon_273.0K_5.0bar_14.,153.2,chunk_1
cg3002866_si_001_clean_argon_273.0K_5.0bar_14.,7435.1,chunk_1
CUXFUX_clean_argon_273.0K_5.0bar_14.,6814.0,chunk_1
EQOCOC01_clean_argon_273.0K_5.0bar_14.,2130.1,chunk_1
acs.inorgchem.5b02316_ic5b02316_si_002_clean_argon_273.0K_5.0bar_14.,16814.0,chunk_1
ERAQAR_clean_argon_273.0K_5.0bar_14.,1570.7,chunk_1
ERANES_clean_argon_273.0K_5.0bar_14.,1487.3,chunk_1
DOLWEI_clean_argon_273.0K_5.0bar_14.,6927.6,chunk_1
ENCDBZ_clean_argon_273.0K_5.0bar_14.,436.2,chunk_1
DOTFOJ_clean_argon_273.0K_5.0bar_14.,6747.6,chunk_1
EHUTAE_clean_argon_273.0K_5.0bar_14.,4272.9,chunk_1
c5ta09507g_c5ta09507g2_clean_argon_273.0K_5.0bar_14.,12369.3,chunk_1
EKEMEO_clean_argon_273.0K_5.0bar_14.,4089.3,chunk_1
EPECOT_clean_argon_273.0K_5.0bar_14.,3465.4,chunk_1
FASGIS_clean_argon_273.0K_5.0bar_14.,1448.3,chunk_1
ETIPII_clean_argon_273.0K_5.0bar_14.,2749.3,chunk_1
EGEJOQ_clean_argon_273.0K_5.0bar_14.,5507.6,chunk_1
EZOFUV_clean_argon_273.0K_5.0bar_14.,609.6,chunk_1
EGEJUW_clean_argon_273.0K_5.0bar_14.,2464.8,chunk_1
ERALIU_clean_argon_273.0K_5.0bar_14.,4474.8,chunk_1
ELECIJ_clean_argon_273.0K_5.0bar_14.,5044.2,chunk_1
AQERUL_clean_argon_273.0K_5.0bar_14.,19322.8,chunk_1
EKEKOW_clean_argon_273.0K_5.0bar_14.,6040.3,chunk_1
ETIXAI_clean_argon_273.0K_5.0bar_14.,3382.4,chunk_1
FAYLIC_clean_argon_273.0K_5.0bar_14.,872.4,chunk_1
ESARIB_clean_argon_273.0K_5.0bar_14.,3810.6,chunk_1
EZIMEG_clean_argon_273.0K_5.0bar_14.,2954.0,chunk_1
EZIMIK_clean_argon_273.0K_5.0bar_14.,2762.4,chunk_1
FAVDEO_clean_argon_273.0K_5.0bar_14.,820.5,chunk_1
FECFAV_clean_argon_273.0K_5.0bar_14.,552.3,chunk_1
FAVDAK_clean_argon_273.0K_5.0bar_14.,1232.8,chunk_1
FAVDIS_clean_argon_273.0K_5.0bar_14.,835.4,chunk_1
ENEQUL_clean_argon_273.0K_5.0bar_14.,2877.6,chunk_1
ETIYEN_clean_argon_273.0K_5.0bar_14.,3808.2,chunk_1
FALRIV_clean_argon_273.0K_5.0bar_14.,2708.8,chunk_1
ERALEQ_clean_argon_273.0K_5.0bar_14.,5161.4,chunk_1
FEZCIX_clean_argon_273.0K_5.0bar_14.,397.1,chunk_1
FISGOF_clean_argon_273.0K_5.0bar_14.,297.9,chunk_1
FEYJID_clean_argon_273.0K_5.0bar_14.,821.4,chunk_1
FALROB_clean_argon_273.0K_5.0bar_14.,2508.3,chunk_1
FEYQUW_clean_argon_273.0K_5.0bar_14.,1155.6,chunk_1
FIJFOU_clean_argon_273.0K_5.0bar_14.,945.9,chunk_1
FEWXIQ_clean_argon_273.0K_5.0bar_14.,1232.5,chunk_1
FIJFIO_clean_argon_273.0K_5.0bar_14.,1113.9,chunk_1
FOCZEE_clean_argon_273.0K_5.0bar_14.,761.9,chunk_1
FALRIV01_clean_argon_273.0K_5.0bar_14.,2548.9,chunk_1
FALSAO_clean_argon_273.0K_5.0bar_14.,2541.7,chunk_1
FOFCIO_clean_argon_273.0K_5.0bar_14.,714.3,chunk_1
FEWXEM_clean_argon_273.0K_5.0bar_14.,1313.7,chunk_1
FOQNOQ_clean_argon_273.0K_5.0bar_14.,508.6,chunk_1
EDUVEE_clean_argon_273.0K_5.0bar_14.,9236.7,chunk_1
FIHHUB_SL_argon_273.0K_5.0bar_14.,1705.9,chunk_1
FOQPAE02_clean_argon_273.0K_5.0bar_14.,717.8,chunk_1
FOQNUW02_clean_argon_273.0K_5.0bar_14.,580.4,chunk_1
FOQNUW_clean_argon_273.0K_5.0bar_14.,590.7,chunk_1
FIHHOV_clean_argon_273.0K_5.0bar_14.,358.4,chunk_1
FOQNUW01_clean_argon_273.0K_5.0bar_14.,600.9,chunk_1
FOFTOL_clean_argon_273.0K_5.0bar_14.,986.6,chunk_1
EKADIF_clean_argon_273.0K_5.0bar_14.,8277.6,chunk_1
FAKHIK_clean_argon_273.0K_5.0bar_14.,4771.2,chunk_1
FOPTOU_clean_argon_273.0K_5.0bar_14.,1595.7,chunk_1
FECJUT_clean_argon_273.0K_5.0bar_14.,2944.7,chunk_1
FIWKUT_clean_argon_273.0K_5.0bar_14.,2343.2,chunk_1
CUHLUO_clean_argon_273.0K_5.0bar_14.,15206.8,chunk_1
FISXEM_clean_argon_273.0K_5.0bar_14.,2693.3,chunk_1
FOFHEO_clean_argon_273.0K_5.0bar_14.,2196.3,chunk_1
ERUNUC_clean_argon_273.0K_5.0bar_14.,7207.6,chunk_1
EVOTIT_SL_argon_273.0K_5.0bar_14.,4640.2,chunk_1
FUTZIF_clean_argon_273.0K_5.0bar_14.,1680.6,chunk_1
c5ce02503f_c5ce02503f2_clean_argon_273.0K_5.0bar_14.,19487.9,chunk_1
EVADEK_clean_argon_273.0K_5.0bar_14.,7082.0,chunk_1
FUVBOP_clean_argon_273.0K_5.0bar_14.,1429.4,chunk_1
FOQNOQ01_clean_argon_273.0K_5.0bar_14.,635.6,chunk_1
FIQKIB_clean_argon_273.0K_5.0bar_14.,2385.7,chunk_1
FIDMIP_clean_argon_273.0K_5.0bar_14.,2172.8,chunk_1
FUHJOJ_clean_argon_273.0K_5.0bar_14.,2430.9,chunk_1
FEYZUF_clean_argon_273.0K_5.0bar_14.,2372.2,chunk_1
ERAMUH_clean_argon_273.0K_5.0bar_14.,4379.9,chunk_1
FOQNOQ02_clean_argon_273.0K_5.0bar_14.,632.4,chunk_1
FIPJEV_clean_argon_273.0K_5.0bar_14.,2329.8,chunk_1
FORWAL_clean_argon_273.0K_5.0bar_14.,785.2,chunk_1
FOQNIK_clean_argon_273.0K_5.0bar_14.,806.9,chunk_1
FUYCAE_clean_argon_273.0K_5.0bar_14.,763.1,chunk_1
GAHSEQ_clean_argon_273.0K_5.0bar_14.,769.0,chunk_1
FUWQIZ_clean_argon_273.0K_5.0bar_14.,1246.7,chunk_1
FUVGAG02_clean_argon_273.0K_5.0bar_14.,1859.8,chunk_1
FOQPAE01_clean_argon_273.0K_5.0bar_14.,751.1,chunk_1
GANBAZ02_clean_argon_273.0K_5.0bar_14.,1355.9,chunk_1
EVADIO_clean_argon_273.0K_5.0bar_14.,8477.8,chunk_1
FUWFUA_clean_argon_273.0K_5.0bar_14.,1898.8,chunk_1
GEDPAH_clean_argon_273.0K_5.0bar_14.,366.3,chunk_1
GAFGEC_clean_argon_273.0K_5.0bar_14.,2118.9,chunk_1
GALFAB_clean_argon_273.0K_5.0bar_14.,2014.5,chunk_1
GESNIC_clean_argon_273.0K_5.0bar_14.,1018.9,chunk_1
acs.inorgchem.6b00276_ic6b00276_si_006_clean_argon_273.0K_5.0bar_14.,26774.3,chunk_1
GACYER_clean_argon_273.0K_5.0bar_14.,2310.9,chunk_1
GACBIY_clean_argon_273.0K_5.0bar_14.,2745.7,chunk_1
FUVDEH03_clean_argon_273.0K_5.0bar_14.,5093.7,chunk_1
GANBIH_clean_argon_273.0K_5.0bar_14.,1252.5,chunk_1
FUVDEH04_clean_argon_273.0K_5.0bar_14.,5152.4,chunk_1
CUWHUZ_clean_argon_273.0K_5.0bar_14.,18270.6,chunk_1
FUVDEH02_clean_argon_273.0K_5.0bar_14.,5275.0,chunk_1
GANBAZ01_clean_argon_273.0K_5.0bar_14.,3338.9,chunk_1
GONSUZ_clean_argon_273.0K_5.0bar_14.,771.1,chunk_1
GANBED_clean_argon_273.0K_5.0bar_14.,2506.8,chunk_1
GANBED02_clean_argon_273.0K_5.0bar_14.,2202.0,chunk_1
FUVDEH09_clean_argon_273.0K_5.0bar_14.,5593.7,chunk_1
GATQIE_clean_argon_273.0K_5.0bar_14.,1674.9,chunk_1
FUVDEH01_clean_argon_273.0K_5.0bar_14.,5534.7,chunk_1
GOQWOY_clean_argon_273.0K_5.0bar_14.,602.6,chunk_1
GEBPEK_clean_argon_273.0K_5.0bar_14.,196.4,chunk_1
FUVDEH10_clean_argon_273.0K_5.0bar_14.,5522.5,chunk_1
GUPBOJ03_clean_argon_273.0K_5.0bar_14.,577.0,chunk_1
FEWWEL_clean_argon_273.0K_5.0bar_14.,8166.3,chunk_1
GIJXAA_clean_argon_273.0K_5.0bar_14.,2042.4,chunk_1
FUVDEH13_clean_argon_273.0K_5.0bar_14.,5640.7,chunk_1
FUVDEH11_clean_argon_273.0K_5.0bar_14.,5538.2,chunk_1
GABYUG_clean_argon_273.0K_5.0bar_14.,4832.9,chunk_1
DUSHEG_clean_argon_273.0K_5.0bar_14.,17023.6,chunk_1
EZOBUR01_clean_argon_273.0K_5.0bar_14.,11705.1,chunk_1
HABCOF_clean_argon_273.0K_5.0bar_14.,1018.7,chunk_1
HABCIZ_clean_argon_273.0K_5.0bar_14.,1022.1,chunk_1
HABDAS_clean_argon_273.0K_5.0bar_14.,1015.2,chunk_1
GEZYUH_clean_argon_273.0K_5.0bar_14.,2606.0,chunk_1
GUZVOO_clean_argon_273.0K_5.0bar_14.,1098.1,chunk_1
GASTIG_clean_argon_273.0K_5.0bar_14.,1327.6,chunk_1
FUVDEH05_clean_argon_273.0K_5.0bar_14.,6456.5,chunk_1
GINNUO_clean_argon_273.0K_5.0bar_14.,992.9,chunk_1
HAXNOJ_clean_argon_273.0K_5.0bar_14.,275.4,chunk_1
HABRUZ_clean_argon_273.0K_5.0bar_14.,1056.1,chunk_1
FEWWIP_clean_argon_273.0K_5.0bar_14.,9946.6,chunk_1
HABCEV_clean_argon_273.0K_5.0bar_14.,1405.5,chunk_1
GOBTAT_clean_argon_273.0K_5.0bar_14.,2794.4,chunk_1
GOPLUS_clean_argon_273.0K_5.0bar_14.,665.2,chunk_1
HICZIE_clean_argon_273.0K_5.0bar_14.,840.2,chunk_1
HIZSEQ_clean_argon_273.0K_5.0bar_14.,622.7,chunk_1
HIDDAB_clean_argon_273.0K_5.0bar_14.,1048.8,chunk_1
HAWGIY_clean_argon_273.0K_5.0bar_14.,1381.9,chunk_1
HIQKID_clean_argon_273.0K_5.0bar_14.,1299.7,chunk_1
GUPCEA_clean_argon_273.0K_5.0bar_14.,2559.1,chunk_1
HUNCIE_clean_argon_273.0K_5.0bar_14.,463.6,chunk_1
GATQOK_clean_argon_273.0K_5.0bar_14.,4572.2,chunk_1
GANBAZ_clean_argon_273.0K_5.0bar_14.,3280.0,chunk_1
HOQNOS_clean_argon_273.0K_5.0bar_14.,1289.8,chunk_1
HOZFIN_clean_argon_273.0K_5.0bar_14.,524.5,chunk_1
GITSUY_clean_argon_273.0K_5.0bar_14.,4732.7,chunk_1
HICGEG_clean_argon_273.0K_5.0bar_14.,2240.3,chunk_1
HOVGEG_clean_argon_273.0K_5.0bar_14.,1544.2,chunk_1
HUBQEC_clean_argon_273.0K_5.0bar_14.,975.5,chunk_1
FOSTOY_clean_argon_273.0K_5.0bar_14.,7599.4,chunk_1
GUKCIA_clean_argon_273.0K_5.0bar_14.,3019.1,chunk_1
DUSHIK_clean_argon_273.0K_5.0bar_14.,18498.3,chunk_1
HUXHUF_clean_argon_273.0K_5.0bar_14.,1571.0,chunk_1
IBAPOS_clean_argon_273.0K_5.0bar_14.,479.7,chunk_1
HOGJET_clean_argon_273.0K_5.0bar_14.,791.4,chunk_1
FUVDEH_clean_argon_273.0K_5.0bar_14.,5743.7,chunk_1
IBAQAF_clean_argon_273.0K_5.0bar_14.,492.8,chunk_1
HURFOR_clean_argon_273.0K_5.0bar_14.,2453.1,chunk_1
IBAQEJ_clean_argon_273.0K_5.0bar_14.,481.1,chunk_1
GEBSAJ_clean_argon_273.0K_5.0bar_14.,8089.8,chunk_1
HACDOH_clean_argon_273.0K_5.0bar_14.,5014.5,chunk_1
HIWMAD_clean_argon_273.0K_5.0bar_14.,1766.8,chunk_1
HACRAH_clean_argon_273.0K_5.0bar_14.,4981.3,chunk_1
ic502643m_si_012_clean_argon_273.0K_5.0bar_14.,561.7,chunk_1
ic403175w_si_002_clean_argon_273.0K_5.0bar_14.,962.5,chunk_1
EDUSOL_clean_argon_273.0K_5.0bar_14.,22539.5,chunk_1
HIZTUG_clean_argon_273.0K_5.0bar_14.,1156.3,chunk_1
ic502643m_si_011_clean_argon_273.0K_5.0bar_14.,388.1,chunk_1
HUGTOT_clean_argon_273.0K_5.0bar_14.,3591.0,chunk_1
HURFIL_clean_argon_273.0K_5.0bar_14.,3244.2,chunk_1
HUCSEF_clean_argon_273.0K_5.0bar_14.,4281.1,chunk_1
HACDUN_clean_argon_273.0K_5.0bar_14.,6049.1,chunk_1
IBURAZ_clean_argon_273.0K_5.0bar_14.,2069.0,chunk_1
HACREL_clean_argon_273.0K_5.0bar_14.,5564.3,chunk_1
HUZYEI_clean_argon_273.0K_5.0bar_14.,3495.5,chunk_1
ic502478u_si_003_clean_argon_273.0K_5.0bar_14.,1297.1,chunk_1
HONXAL_clean_argon_273.0K_5.0bar_14.,4895.3,chunk_1
HAMJUC_clean_argon_273.0K_5.0bar_14.,6043.0,chunk_1
ic5005374_si_003_clean_argon_273.0K_5.0bar_14.,1995.1,chunk_1
IBIYUO_clean_argon_273.0K_5.0bar_14.,2273.0,chunk_1
ICIVEW_clean_argon_273.0K_5.0bar_14.,869.1,chunk_1
ICAREL_clean_argon_273.0K_5.0bar_14.,1299.4,chunk_1
IDUYOX_clean_argon_273.0K_5.0bar_14.,995.4,chunk_1
ic502488c_si_002_clean_argon_273.0K_5.0bar_14.,2210.4,chunk_1
FOPFAS_clean_argon_273.0K_5.0bar_14.,15273.1,chunk_1
