name,gas,temp,pressure,cutoff,path,henry_coeff,source_chunk
FIHHOV_clean,argon,313.0,5.0,14.0,FIHHOV_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.9623e-06,chunk_1
YOZBEW_clean,argon,313.0,5.0,14.0,YOZBEW_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.1254e-06,chunk_1
cg501560z_si_002_clean,argon,313.0,5.0,14.0,cg501560z_si_002_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.29265e-06,chunk_1
DIYKED_clean,argon,313.0,5.0,14.0,DIYKED_clean_argon_313.0K_5.0bar_14.0/Output/System_0,5.40286e-07,chunk_1
acs.jpcc.6b08594_UiO66_Ce2Zr4_opt_clean,argon,313.0,5.0,14.0,acs.jpcc.6b08594_UiO66_Ce2Zr4_opt_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.2906e-06,chunk_1
LATCAN_clean,argon,313.0,5.0,14.0,LATCAN_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.17097e-06,chunk_1
IFEPUG09_clean,argon,313.0,5.0,14.0,IFEPUG09_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.31732e-06,chunk_1
ATULIM_clean,argon,313.0,5.0,14.0,ATULIM_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.84711e-06,chunk_1
AJOTEY_clean,argon,313.0,5.0,14.0,AJOTEY_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.25452e-06,chunk_1
AWASAU_clean,argon,313.0,5.0,14.0,AWASAU_clean_argon_313.0K_5.0bar_14.0/Output/System_0,9.82099e-07,chunk_1
cm500700z_si_003_clean,argon,313.0,5.0,14.0,cm500700z_si_003_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.19081e-06,chunk_1
PILJAX_clean,argon,313.0,5.0,14.0,PILJAX_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.67248e-06,chunk_1
RIZXUT_clean,argon,313.0,5.0,14.0,RIZXUT_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.67122e-06,chunk_1
FOQNOQ_clean,argon,313.0,5.0,14.0,FOQNOQ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.68962e-06,chunk_1
YARBIE_clean,argon,313.0,5.0,14.0,YARBIE_clean_argon_313.0K_5.0bar_14.0/Output/System_0,8.31284e-06,chunk_1
XIVVEF_clean,argon,313.0,5.0,14.0,XIVVEF_clean_argon_313.0K_5.0bar_14.0/Output/System_0,9.09317e-06,chunk_1
EREGOY_clean,argon,313.0,5.0,14.0,EREGOY_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.81422e-06,chunk_1
BEWVEG_clean,argon,313.0,5.0,14.0,BEWVEG_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.29761e-06,chunk_1
SEHMUO_clean,argon,313.0,5.0,14.0,SEHMUO_clean_argon_313.0K_5.0bar_14.0/Output/System_0,6.03511e-07,chunk_1
ARAGOR_clean,argon,313.0,5.0,14.0,ARAGOR_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.07486e-06,chunk_1
FEWXEM_clean,argon,313.0,5.0,14.0,FEWXEM_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.14001e-06,chunk_1
BEPNIV_clean,argon,313.0,5.0,14.0,BEPNIV_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.15534e-06,chunk_1
COKMEW_clean,argon,313.0,5.0,14.0,COKMEW_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.24337e-06,chunk_1
LUDTUZ_clean,argon,313.0,5.0,14.0,LUDTUZ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.58215e-06,chunk_1
SAMYAJ_clean,argon,313.0,5.0,14.0,SAMYAJ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.28753e-06,chunk_1
OGOJAX_clean,argon,313.0,5.0,14.0,OGOJAX_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.41631e-06,chunk_1
IZIHIK_clean,argon,313.0,5.0,14.0,IZIHIK_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.04537e-06,chunk_1
NAYHAY_clean,argon,313.0,5.0,14.0,NAYHAY_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.47755e-06,chunk_1
LAPLEW_clean,argon,313.0,5.0,14.0,LAPLEW_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.72696e-05,chunk_1
BERQIA_clean,argon,313.0,5.0,14.0,BERQIA_clean_argon_313.0K_5.0bar_14.0/Output/System_0,6.7814e-06,chunk_1
AVIVAC_clean,argon,313.0,5.0,14.0,AVIVAC_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.95396e-06,chunk_1
APEBOO_clean,argon,313.0,5.0,14.0,APEBOO_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.14218e-05,chunk_1
CAWDOU02_clean,argon,313.0,5.0,14.0,CAWDOU02_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.14103e-06,chunk_1
VURNED_clean,argon,313.0,5.0,14.0,VURNED_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.66841e-06,chunk_1
HACDOH_clean,argon,313.0,5.0,14.0,HACDOH_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.23146e-05,chunk_1
JOZWOM_clean,argon,313.0,5.0,14.0,JOZWOM_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.00937e-06,chunk_1
cm503311x_alf375K_clean,argon,313.0,5.0,14.0,cm503311x_alf375K_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.52716e-06,chunk_1
ETEKAQ01_manual,argon,313.0,5.0,14.0,ETEKAQ01_manual_argon_313.0K_5.0bar_14.0/Output/System_0,1.90684e-06,chunk_1
ETEJUJ_clean,argon,313.0,5.0,14.0,ETEJUJ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.59372e-06,chunk_1
DALVIY_clean,argon,313.0,5.0,14.0,DALVIY_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.36438e-06,chunk_1
ALULAV_clean,argon,313.0,5.0,14.0,ALULAV_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.35318e-06,chunk_1
DOFTID_clean,argon,313.0,5.0,14.0,DOFTID_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.81127e-06,chunk_1
ETEQUQ_clean,argon,313.0,5.0,14.0,ETEQUQ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,7.63679e-07,chunk_1
SABFUX_clean,argon,313.0,5.0,14.0,SABFUX_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.97361e-06,chunk_1
ATEZAC_clean,argon,313.0,5.0,14.0,ATEZAC_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.74869e-06,chunk_1
QOGPIM_clean,argon,313.0,5.0,14.0,QOGPIM_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.1606e-06,chunk_1
DUPJAB_clean,argon,313.0,5.0,14.0,DUPJAB_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.35609e-06,chunk_1
ETEPID_clean,argon,313.0,5.0,14.0,ETEPID_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.03664e-05,chunk_1
OQUGAK_clean,argon,313.0,5.0,14.0,OQUGAK_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.75505e-06,chunk_1
UMOYOM01_clean,argon,313.0,5.0,14.0,UMOYOM01_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.36188e-06,chunk_1
GUPCEA_clean,argon,313.0,5.0,14.0,GUPCEA_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.74729e-06,chunk_1
SALRUU_clean,argon,313.0,5.0,14.0,SALRUU_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.21136e-06,chunk_1
BEXSEE_clean,argon,313.0,5.0,14.0,BEXSEE_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.10161e-06,chunk_1
WANKOO_clean,argon,313.0,5.0,14.0,WANKOO_clean_argon_313.0K_5.0bar_14.0/Output/System_0,6.41374e-07,chunk_1
ATIBAG_clean,argon,313.0,5.0,14.0,ATIBAG_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.14074e-06,chunk_1
GUZVOO_clean,argon,313.0,5.0,14.0,GUZVOO_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.73764e-06,chunk_1
CUQXUI_clean,argon,313.0,5.0,14.0,CUQXUI_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.8461e-06,chunk_1
SUNLAP_clean,argon,313.0,5.0,14.0,SUNLAP_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.9826e-06,chunk_1
BUWMEN_clean,argon,313.0,5.0,14.0,BUWMEN_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.33249e-06,chunk_1
cm503311x_alf225K_clean,argon,313.0,5.0,14.0,cm503311x_alf225K_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.6333e-06,chunk_1
DEPTOH_clean,argon,313.0,5.0,14.0,DEPTOH_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.03261e-05,chunk_1
IFEPUG05_clean,argon,313.0,5.0,14.0,IFEPUG05_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.17228e-06,chunk_1
DOGMET_clean,argon,313.0,5.0,14.0,DOGMET_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.69342e-06,chunk_1
RAHPAT_clean,argon,313.0,5.0,14.0,RAHPAT_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.89048e-06,chunk_1
EWIPIL_clean,argon,313.0,5.0,14.0,EWIPIL_clean_argon_313.0K_5.0bar_14.0/Output/System_0,5.73687e-06,chunk_1
AHAMAY_clean,argon,313.0,5.0,14.0,AHAMAY_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.09769e-06,chunk_1
IREGOD_clean,argon,313.0,5.0,14.0,IREGOD_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.2756e-06,chunk_1
OBUBIW_clean,argon,313.0,5.0,14.0,OBUBIW_clean_argon_313.0K_5.0bar_14.0/Output/System_0,5.66258e-07,chunk_1
GURPOZ_clean,argon,313.0,5.0,14.0,GURPOZ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.28559e-05,chunk_1
MOXBOS_clean,argon,313.0,5.0,14.0,MOXBOS_clean_argon_313.0K_5.0bar_14.0/Output/System_0,9.21414e-07,chunk_1
IDUYOX_clean,argon,313.0,5.0,14.0,IDUYOX_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.90165e-06,chunk_1
KOGSOQ_clean,argon,313.0,5.0,14.0,KOGSOQ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.60144e-06,chunk_1
ASINIB_clean,argon,313.0,5.0,14.0,ASINIB_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.51694e-06,chunk_1
c5dt03091a_c5dt03091a2_clean,argon,313.0,5.0,14.0,c5dt03091a_c5dt03091a2_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.4869e-06,chunk_1
LIDSEY_clean,argon,313.0,5.0,14.0,LIDSEY_clean_argon_313.0K_5.0bar_14.0/Output/System_0,7.29298e-06,chunk_1
ERUNOW_clean,argon,313.0,5.0,14.0,ERUNOW_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.40559e-06,chunk_1
YABHIV_clean,argon,313.0,5.0,14.0,YABHIV_clean_argon_313.0K_5.0bar_14.0/Output/System_0,2.77271e-06,chunk_1
ja202154j_si_003_clean,argon,313.0,5.0,14.0,ja202154j_si_003_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.91634e-06,chunk_1
LAGWIB_clean,argon,313.0,5.0,14.0,LAGWIB_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.78545e-06,chunk_1
ETAXUT_clean,argon,313.0,5.0,14.0,ETAXUT_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.41081e-06,chunk_1
AWIBEO_clean,argon,313.0,5.0,14.0,AWIBEO_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.41496e-07,chunk_1
AZEBUE_clean,argon,313.0,5.0,14.0,AZEBUE_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.58113e-06,chunk_1
BEXVAD01_clean,argon,313.0,5.0,14.0,BEXVAD01_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.60311e-06,chunk_1
IFEPUG03_clean,argon,313.0,5.0,14.0,IFEPUG03_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.27916e-06,chunk_1
CUWZAX_clean,argon,313.0,5.0,14.0,CUWZAX_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.53371e-06,chunk_1
ZEVYAC_clean,argon,313.0,5.0,14.0,ZEVYAC_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.28655e-05,chunk_1
EFESOZ_clean,argon,313.0,5.0,14.0,EFESOZ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.38278e-06,chunk_1
c5sc00614g_c5sc00614g2_clean,argon,313.0,5.0,14.0,c5sc00614g_c5sc00614g2_clean_argon_313.0K_5.0bar_14.0/Output/System_0,1.17531e-05,chunk_1
HIDDAB_clean,argon,313.0,5.0,14.0,HIDDAB_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.76651e-06,chunk_1
DOJXOR_clean,argon,313.0,5.0,14.0,DOJXOR_clean_argon_313.0K_5.0bar_14.0/Output/System_0,3.5349e-06,chunk_1
CUWNOZ_clean,argon,313.0,5.0,14.0,CUWNOZ_clean_argon_313.0K_5.0bar_14.0/Output/System_0,4.53779e-06,chunk_1
DARBUU_clean,argon,313.0,5.0,14.0,DARBUU_clean_argon_313.0K_5.0bar_14.0/Output/System_0,5.24287e-07,chunk_1
