MOF,. time (s),source_chunk
ADASEF_clean_argon_313.0K_5.0bar_14.,272.0,chunk_1
DACSEI_clean_argon_313.0K_5.0bar_14.,381.9,chunk_1
VUKYUX_clean_argon_313.0K_5.0bar_14.,294.6,chunk_1
SAMYIR_clean_argon_313.0K_5.0bar_14.,594.6,chunk_1
ESURER04_clean_argon_313.0K_5.0bar_14.,242.5,chunk_1
ASIVEF_clean_argon_313.0K_5.0bar_14.,315.3,chunk_1
ARAFEF_clean_argon_313.0K_5.0bar_14.,207.5,chunk_1
KUHZET_clean_argon_313.0K_5.0bar_14.,740.9,chunk_1
KALFUA_clean_argon_313.0K_5.0bar_14.,470.0,chunk_1
NUMPAO_clean_argon_313.0K_5.0bar_14.,178.6,chunk_1
EKOPOK_clean_argon_313.0K_5.0bar_14.,268.1,chunk_1
ACUTOI_clean_argon_313.0K_5.0bar_14.,361.6,chunk_1
EDAGAT_clean_argon_313.0K_5.0bar_14.,217.3,chunk_1
DOMKEX_clean_argon_313.0K_5.0bar_14.,265.6,chunk_1
EJORAY_clean_argon_313.0K_5.0bar_14.,178.7,chunk_1
BEPREV01_clean_argon_313.0K_5.0bar_14.,539.6,chunk_1
cg034025wsi20030214_115651_clean_argon_313.0K_5.0bar_14.,240.1,chunk_1
APAYIB_clean_argon_313.0K_5.0bar_14.,283.3,chunk_1
BEXSII_clean_argon_313.0K_5.0bar_14.,168.6,chunk_1
DANFUW_clean_argon_313.0K_5.0bar_14.,807.3,chunk_1
EGEJIK_manual_argon_313.0K_5.0bar_14.,138.6,chunk_1
SESLUZ_clean_argon_313.0K_5.0bar_14.,348.5,chunk_1
WIWKIX_clean_argon_313.0K_5.0bar_14.,422.8,chunk_1
ILOWAI_clean_argon_313.0K_5.0bar_14.,366.1,chunk_1
TILPUA_clean_argon_313.0K_5.0bar_14.,745.3,chunk_1
EMIZAD_clean_argon_313.0K_5.0bar_14.,197.0,chunk_1
ETIXAI_clean_argon_313.0K_5.0bar_14.,477.8,chunk_1
cm503311x_aloh250K_clean_argon_313.0K_5.0bar_14.,156.9,chunk_1
BUNKUS_clean_argon_313.0K_5.0bar_14.,261.7,chunk_1
