temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,source_model,target_model,R2,MAE,RMSE,MAPE(%)
293K,0.01,5,2025,struct_with_input,0.65,0.65,./RUN_FULL_EXP,CAT,CAT,0.9947770811362087,0.02450662131646115,0.0012144901569133143,1.926618596328281
