temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,model,R2,MAE,RMSE,MAPE(%)
273K,HENRY,1,2026,struct,0.5,0.5,./RUN_FULL_EXP,cat,0.38368469967760044,0.18628835526457319,0.09629188586637753,49.17656096621103
