Feature,Importance
0.01,86.96153434304341
cm3_g,1.676972206648799
ASA_m2_g,1.6594082749702108
AV_VF,1.4458578011435153
PLD,1.405760433898322
Has_OMS,1.3275916162786492
LCD,1.2296902375481038
AV_cm3_g,1.13300882276777
ASA_m2_cm3,1.0945091022906133
LFPD,0.7841569198225848
NASA_m2_cm3,0.7282852413795207
NASA_m2_g,0.5008667305007948
NAV_cm3_g,0.052358269707685395
