Feature,Importance
5,58.72120569767192
0.01_x,15.976573916971457
0.01_y,15.623480589324119
ASA_m2_g_y,1.0729920342408412
cm3_g_x,0.9927108594500244
ASA_m2_cm3_x,0.8476763634877126
ASA_m2_cm3_y,0.603567540420028
LCD_x,0.5626908022706313
cm3_g_y,0.5165344349082733
LCD_y,0.4907813812540726
AV_VF_y,0.43530862584454894
PLD_y,0.4152713406137263
Has_OMS_x,0.40202286088187306
PLD_x,0.4018520136374184
AV_cm3_g_y,0.40056670601148214
LFPD_x,0.3948689155918612
AV_cm3_g_x,0.37493414962641003
ASA_m2_g_x,0.34405159685825937
AV_VF_x,0.3406124423054665
LFPD_y,0.2883597676690093
NASA_m2_cm3_y,0.27576293463587104
NASA_m2_cm3_x,0.2218748234204872
NASA_m2_g_x,0.14737761473810457
Has_OMS_y,0.058868910227432764
NASA_m2_g_y,0.05352243461865642
NAV_cm3_g_x,0.0228774086763663
NAV_cm3_g_y,0.01365383464395032
