Feature,Importance
5,67.76793334090026
0.01_x,14.213092389939165
0.01_y,9.751567462315638
AV_cm3_g_y,1.07281717688398
AV_cm3_g_x,0.7936371937604175
cm3_g_x,0.6047829738184337
ASA_m2_g_x,0.5558447944305139
ASA_m2_cm3_y,0.5499141048799939
cm3_g_y,0.5135380019936585
LFPD_x,0.4863762900370013
ASA_m2_g_y,0.46196401784706903
Has_OMS_x,0.39046232983651186
Has_OMS_y,0.3253609542862078
LCD_y,0.27643732636005297
AV_VF_y,0.2633402815083875
AV_VF_x,0.25505935878070335
ASA_m2_cm3_x,0.24889836803132184
PLD_x,0.23529473135603768
NASA_m2_g_y,0.22686338373134043
LFPD_y,0.21916502150677708
PLD_y,0.2143787783435818
NASA_m2_cm3_x,0.16615902695412063
LCD_x,0.133434417792887
NASA_m2_cm3_y,0.11462213426702242
NASA_m2_g_x,0.10102250248238955
NAV_cm3_g_x,0.04073702050308579
NAV_cm3_g_y,0.01729661745346483
