Feature,Importance
5,72.33646100291686
0.01_y,11.17235070615295
0.01_x,9.881804798983119
AV_cm3_g_y,0.7270845590820172
AV_VF_x,0.5812903024739126
cm3_g_x,0.5662019976945124
ASA_m2_cm3_x,0.4967466610834939
LCD_y,0.4054738100689539
LFPD_y,0.3853033853474175
ASA_m2_g_x,0.37837763919946793
PLD_x,0.3621392162880591
AV_VF_y,0.342958302856901
ASA_m2_g_y,0.3187705264537344
cm3_g_y,0.3116177660179397
ASA_m2_cm3_y,0.30217092382187183
LCD_x,0.27887420315896727
LFPD_x,0.247055300225949
PLD_y,0.2424957948124487
AV_cm3_g_x,0.1606658940197232
NASA_m2_cm3_y,0.1288817651419619
NASA_m2_g_x,0.11712591701786954
NASA_m2_cm3_x,0.06499274059947549
NAV_cm3_g_y,0.05995798719214884
Has_OMS_y,0.057584937166619096
NASA_m2_g_y,0.0335741711713286
Has_OMS_x,0.033562146930506284
NAV_cm3_g_x,0.006477544121779357
