MOF,. time (s),source_chunk
BUVVOF_clean_argon_293.0K_0.01bar_14.,180.5,chunk_1
c6cc00589f_c6cc00589f3_clean_argon_293.0K_0.01bar_14.,31.8,chunk_1
BUVVIZ_clean_argon_293.0K_0.01bar_14.,182.4,chunk_1
BUCSAU_clean_argon_293.0K_0.01bar_14.,208.9,chunk_1
BOSHIC_clean_argon_293.0K_0.01bar_14.,218.3,chunk_1
c5dt01100k_c5dt01100k2_clean_argon_293.0K_0.01bar_14.,133.6,chunk_1
ATEJOA_clean_argon_293.0K_0.01bar_14.,439.3,chunk_1
acs.inorgchem.5b02316_ic5b02316_si_002_clean_argon_293.0K_0.01bar_14.,546.3,chunk_1
BUCSIC01_clean_argon_293.0K_0.01bar_14.,235.6,chunk_1
ACOCUS_clean_argon_293.0K_0.01bar_14.,560.5,chunk_1
ACOCOM_clean_argon_293.0K_0.01bar_14.,563.1,chunk_1
ACODAZ_clean_argon_293.0K_0.01bar_14.,563.2,chunk_1
c6ce00465b_c6ce00465b2_clean_argon_293.0K_0.01bar_14.,50.0,chunk_1
c5dt03038b_c5dt03038b2_clean_argon_293.0K_0.01bar_14.,87.1,chunk_1
c5dt02651b_c5dt02651b2_clean_argon_293.0K_0.01bar_14.,115.6,chunk_1
CASWIE_clean_argon_293.0K_0.01bar_14.,67.0,chunk_1
c5dt05023e_c5dt05023e2_clean_argon_293.0K_0.01bar_14.,182.5,chunk_1
c5ta03835a_c5ta03835a2_clean_argon_293.0K_0.01bar_14.,138.9,chunk_1
c6cc00589f_c6cc00589f2_clean_argon_293.0K_0.01bar_14.,97.4,chunk_1
BERQIA_clean_argon_293.0K_0.01bar_14.,428.1,chunk_1
c5ce01790d_c5ce01790d1_clean_argon_293.0K_0.01bar_14.,235.8,chunk_1
CAYQIE_clean_argon_293.0K_0.01bar_14.,79.7,chunk_1
CAYQUQ_clean_argon_293.0K_0.01bar_14.,97.1,chunk_1
c5nj02236c_c5nj02236c2_clean_argon_293.0K_0.01bar_14.,196.0,chunk_1
CACNOM_clean_argon_293.0K_0.01bar_14.,139.2,chunk_1
CEMKOV_clean_argon_293.0K_0.01bar_14.,101.2,chunk_1
BUXTUL_clean_argon_293.0K_0.01bar_14.,327.1,chunk_1
c6cc01597b_c6cc01597b2_clean_argon_293.0K_0.01bar_14.,169.2,chunk_1
c5qi00128e_c5qi00128e2_clean_argon_293.0K_0.01bar_14.,219.7,chunk_1
CEYYIQ_clean_argon_293.0K_0.01bar_14.,95.2,chunk_1
c6cc03787a_c6cc03787a2_clean_argon_293.0K_0.01bar_14.,172.6,chunk_1
acs.inorgchem.5b02378_ic5b02378_si_002_clean_argon_293.0K_0.01bar_14.,713.9,chunk_1
CESFOW_clean_argon_293.0K_0.01bar_14.,101.1,chunk_1
cm071462f-file004_clean_argon_293.0K_0.01bar_14.,70.5,chunk_1
CEDFUO_clean_argon_293.0K_0.01bar_14.,172.4,chunk_1
CESFIQ_clean_argon_293.0K_0.01bar_14.,172.8,chunk_1
CAYQOK_clean_argon_293.0K_0.01bar_14.,189.7,chunk_1
cg300979c_si_002_clean_argon_293.0K_0.01bar_14.,138.2,chunk_1
CEKNIQ_clean_argon_293.0K_0.01bar_14.,194.1,chunk_1
CIPLIX_clean_argon_293.0K_0.01bar_14.,76.7,chunk_1
cg050585esi20051105_115011_clean_argon_293.0K_0.01bar_14.,169.4,chunk_1
cg2007167_si_002_clean_argon_293.0K_0.01bar_14.,155.2,chunk_1
c5nj03044g_c5nj03044g2_clean_argon_293.0K_0.01bar_14.,299.8,chunk_1
cg3015354_si_002_clean_argon_293.0K_0.01bar_14.,118.9,chunk_1
CUGLIB_clean_argon_293.0K_0.01bar_14.,64.2,chunk_1
CUGZAH_clean_argon_293.0K_0.01bar_14.,66.5,chunk_1
CAVMIX_clean_argon_293.0K_0.01bar_14.,274.0,chunk_1
CUGYIO_clean_argon_293.0K_0.01bar_14.,63.7,chunk_1
CEDFOI_clean_argon_293.0K_0.01bar_14.,266.0,chunk_1
COJMOF02_clean_argon_293.0K_0.01bar_14.,166.9,chunk_1
CUQRUD_clean_argon_293.0K_0.01bar_14.,75.5,chunk_1
cg100357q_si_002_clean_argon_293.0K_0.01bar_14.,253.0,chunk_1
cg500192d_si_002_clean_argon_293.0K_0.01bar_14.,191.7,chunk_1
CUPHIG_clean_argon_293.0K_0.01bar_14.,92.3,chunk_1
CUFQUR_clean_argon_293.0K_0.01bar_14.,116.2,chunk_1
cg501141m_si_003_clean_argon_293.0K_0.01bar_14.,210.2,chunk_1
COJMIZ_clean_argon_293.0K_0.01bar_14.,218.4,chunk_1
c5ta05481h_c5ta05481h2_clean_argon_293.0K_0.01bar_14.,454.5,chunk_1
c5sc00614g_c5sc00614g2_clean_argon_293.0K_0.01bar_14.,476.1,chunk_1
COQJOJ_clean_argon_293.0K_0.01bar_14.,192.5,chunk_1
COXDIE_clean_argon_293.0K_0.01bar_14.,219.7,chunk_1
CUWXAV_clean_argon_293.0K_0.01bar_14.,111.0,chunk_1
cg3002866_si_001_clean_argon_293.0K_0.01bar_14.,359.2,chunk_1
COQJUP_clean_argon_293.0K_0.01bar_14.,209.8,chunk_1
DEKPUF_clean_argon_293.0K_0.01bar_14.,109.0,chunk_1
COQJID_clean_argon_293.0K_0.01bar_14.,232.5,chunk_1
CUTFII_clean_argon_293.0K_0.01bar_14.,128.5,chunk_1
CUTCAX_clean_argon_293.0K_0.01bar_14.,123.0,chunk_1
CUVVOG_clean_argon_293.0K_0.01bar_14.,191.0,chunk_1
comp2_clean_argon_293.0K_0.01bar_14.,233.8,chunk_1
DANZOJ_neutral_argon_293.0K_0.01bar_14.,70.4,chunk_1
CURZAR_clean_argon_293.0K_0.01bar_14.,232.1,chunk_1
CUSXIY_clean_argon_293.0K_0.01bar_14.,168.0,chunk_1
DEYLOJ_clean_argon_293.0K_0.01bar_14.,109.7,chunk_1
DOFTID_clean_argon_293.0K_0.01bar_14.,113.8,chunk_1
DIMQIB_clean_argon_293.0K_0.01bar_14.,194.2,chunk_1
DIZVAK_clean_argon_293.0K_0.01bar_14.,100.0,chunk_1
CIQQIE_clean_argon_293.0K_0.01bar_14.,402.8,chunk_1
CUSXOE_clean_argon_293.0K_0.01bar_14.,304.4,chunk_1
DOFTOJ_clean_argon_293.0K_0.01bar_14.,118.4,chunk_1
CUXFUX_clean_argon_293.0K_0.01bar_14.,321.4,chunk_1
c6ta07145g_c6ta07145g2_clean_argon_293.0K_0.01bar_14.,589.5,chunk_1
DOMGAP_clean_argon_293.0K_0.01bar_14.,179.7,chunk_1
DALVEU_clean_argon_293.0K_0.01bar_14.,263.6,chunk_1
DIWMUT_clean_argon_293.0K_0.01bar_14.,224.7,chunk_1
DUDKIY_clean_argon_293.0K_0.01bar_14.,110.0,chunk_1
EBOXEA_clean_argon_293.0K_0.01bar_14.,112.8,chunk_1
DUZKEQ_clean_argon_293.0K_0.01bar_14.,108.3,chunk_1
COWDEZ_clean_argon_293.0K_0.01bar_14.,428.9,chunk_1
DOJXOR_clean_argon_293.0K_0.01bar_14.,201.7,chunk_1
EDUWAB_clean_argon_293.0K_0.01bar_14.,44.1,chunk_1
ECEZAO_clean_argon_293.0K_0.01bar_14.,96.9,chunk_1
DUZKAM_clean_argon_293.0K_0.01bar_14.,129.1,chunk_1
DACSEI_clean_argon_293.0K_0.01bar_14.,351.0,chunk_1
DAZCAK_clean_argon_293.0K_0.01bar_14.,329.2,chunk_1
DUNYOC_clean_argon_293.0K_0.01bar_14.,248.0,chunk_1
EBEXIU02_clean_argon_293.0K_0.01bar_14.,143.3,chunk_1
DUQRUD_clean_argon_293.0K_0.01bar_14.,242.3,chunk_1
DADXUE_clean_argon_293.0K_0.01bar_14.,372.8,chunk_1
EDUVAA_clean_argon_293.0K_0.01bar_14.,128.9,chunk_1
DOGBAE_clean_argon_293.0K_0.01bar_14.,335.7,chunk_1
EGABAR_clean_argon_293.0K_0.01bar_14.,132.6,chunk_1
EDUVII_clean_argon_293.0K_0.01bar_14.,91.0,chunk_1
EJESUJ_clean_argon_293.0K_0.01bar_14.,82.3,chunk_1
AQERUL_clean_argon_293.0K_0.01bar_14.,1317.4,chunk_1
DOLWEI_clean_argon_293.0K_0.01bar_14.,356.4,chunk_1
CODVAU_clean_argon_293.0K_0.01bar_14.,672.7,chunk_1
ENCDBZ01_clean_argon_293.0K_0.01bar_14.,65.3,chunk_1
EKEKIQ_clean_argon_293.0K_0.01bar_14.,86.0,chunk_1
ENCNBZ01_clean_argon_293.0K_0.01bar_14.,46.9,chunk_1
ENCDBZ_clean_argon_293.0K_0.01bar_14.,40.2,chunk_1
EGEJUW_clean_argon_293.0K_0.01bar_14.,236.2,chunk_1
EPUSUE_clean_argon_293.0K_0.01bar_14.,111.2,chunk_1
DOTFOJ_clean_argon_293.0K_0.01bar_14.,438.5,chunk_1
DUKNEE_clean_argon_293.0K_0.01bar_14.,439.3,chunk_1
DITPED_clean_argon_293.0K_0.01bar_14.,503.7,chunk_1
CUWHUZ_clean_argon_293.0K_0.01bar_14.,644.2,chunk_1
EHUSUX_clean_argon_293.0K_0.01bar_14.,281.1,chunk_1
CUHLUO_clean_argon_293.0K_0.01bar_14.,714.1,chunk_1
ERAQAR_clean_argon_293.0K_0.01bar_14.,87.8,chunk_1
ERANES_clean_argon_293.0K_0.01bar_14.,123.1,chunk_1
ERALIU_clean_argon_293.0K_0.01bar_14.,195.9,chunk_1
ELECIJ_clean_argon_293.0K_0.01bar_14.,254.9,chunk_1
ESEBOV_clean_argon_293.0K_0.01bar_14.,50.3,chunk_1
c5ce02503f_c5ce02503f2_clean_argon_293.0K_0.01bar_14.,1123.7,chunk_1
ELEROE_clean_argon_293.0K_0.01bar_14.,290.2,chunk_1
EQOCOC01_clean_argon_293.0K_0.01bar_14.,149.9,chunk_1
ENEQUL_clean_argon_293.0K_0.01bar_14.,214.0,chunk_1
EGEJOQ_clean_argon_293.0K_0.01bar_14.,423.3,chunk_1
EKEKOW_clean_argon_293.0K_0.01bar_14.,356.6,chunk_1
EJATIS_clean_argon_293.0K_0.01bar_14.,322.1,chunk_1
ERALEQ_clean_argon_293.0K_0.01bar_14.,299.9,chunk_1
EHUTAE_clean_argon_293.0K_0.01bar_14.,362.1,chunk_1
c5ta09507g_c5ta09507g2_clean_argon_293.0K_0.01bar_14.,1124.3,chunk_1
EZOFUV_clean_argon_293.0K_0.01bar_14.,55.8,chunk_1
EPECOT_clean_argon_293.0K_0.01bar_14.,356.3,chunk_1
ETIPII_clean_argon_293.0K_0.01bar_14.,218.4,chunk_1
EZIMEG_clean_argon_293.0K_0.01bar_14.,188.1,chunk_1
EZIMIK_clean_argon_293.0K_0.01bar_14.,184.6,chunk_1
FALROB_clean_argon_293.0K_0.01bar_14.,182.6,chunk_1
FALRIV01_clean_argon_293.0K_0.01bar_14.,193.9,chunk_1
EDUVEE_clean_argon_293.0K_0.01bar_14.,521.9,chunk_1
FALSAO_clean_argon_293.0K_0.01bar_14.,203.6,chunk_1
FALRIV_clean_argon_293.0K_0.01bar_14.,202.5,chunk_1
EKEMEO_clean_argon_293.0K_0.01bar_14.,493.1,chunk_1
FAVDEO_clean_argon_293.0K_0.01bar_14.,134.1,chunk_1
acs.inorgchem.6b00276_ic6b00276_si_006_clean_argon_293.0K_0.01bar_14.,1762.0,chunk_1
ETIYEN_clean_argon_293.0K_0.01bar_14.,286.2,chunk_1
ETIXAI_clean_argon_293.0K_0.01bar_14.,294.6,chunk_1
FIHHOV_clean_argon_293.0K_0.01bar_14.,79.5,chunk_1
FEZCIX_clean_argon_293.0K_0.01bar_14.,79.8,chunk_1
EDUSOL_clean_argon_293.0K_0.01bar_14.,619.1,chunk_1
ERAMUH_clean_argon_293.0K_0.01bar_14.,409.8,chunk_1
FASGIS_clean_argon_293.0K_0.01bar_14.,172.3,chunk_1
FAYLIC_clean_argon_293.0K_0.01bar_14.,60.5,chunk_1
FIJFIO_clean_argon_293.0K_0.01bar_14.,109.3,chunk_1
FAVDAK_clean_argon_293.0K_0.01bar_14.,198.5,chunk_1
FECFAV_clean_argon_293.0K_0.01bar_14.,145.5,chunk_1
FAVDIS_clean_argon_293.0K_0.01bar_14.,139.5,chunk_1
FIHHUB_SL_argon_293.0K_0.01bar_14.,168.5,chunk_1
FEYZUF_clean_argon_293.0K_0.01bar_14.,197.1,chunk_1
FOQNOQ_clean_argon_293.0K_0.01bar_14.,78.8,chunk_1
FOFTOL_clean_argon_293.0K_0.01bar_14.,99.3,chunk_1
FEYQUW_clean_argon_293.0K_0.01bar_14.,110.1,chunk_1
FIJFOU_clean_argon_293.0K_0.01bar_14.,110.9,chunk_1
FAKHIK_clean_argon_293.0K_0.01bar_14.,292.5,chunk_1
FECJUT_clean_argon_293.0K_0.01bar_14.,294.8,chunk_1
FEYJID_clean_argon_293.0K_0.01bar_14.,172.2,chunk_1
FOQNOQ01_clean_argon_293.0K_0.01bar_14.,86.6,chunk_1
FISGOF_clean_argon_293.0K_0.01bar_14.,55.9,chunk_1
FOQNIK_clean_argon_293.0K_0.01bar_14.,94.1,chunk_1
FOFCIO_clean_argon_293.0K_0.01bar_14.,149.8,chunk_1
FOQNOQ02_clean_argon_293.0K_0.01bar_14.,87.0,chunk_1
FIDMIP_clean_argon_293.0K_0.01bar_14.,195.9,chunk_1
FOCZEE_clean_argon_293.0K_0.01bar_14.,157.6,chunk_1
ERUNUC_clean_argon_293.0K_0.01bar_14.,542.3,chunk_1
FIPJEV_clean_argon_293.0K_0.01bar_14.,193.2,chunk_1
EVOTIT_SL_argon_293.0K_0.01bar_14.,478.1,chunk_1
FOQPAE01_clean_argon_293.0K_0.01bar_14.,93.3,chunk_1
FOQNUW01_clean_argon_293.0K_0.01bar_14.,85.1,chunk_1
FOQNUW_clean_argon_293.0K_0.01bar_14.,85.3,chunk_1
FOQNUW02_clean_argon_293.0K_0.01bar_14.,83.6,chunk_1
FOQPAE02_clean_argon_293.0K_0.01bar_14.,93.5,chunk_1
FISXEM_clean_argon_293.0K_0.01bar_14.,172.8,chunk_1
FEWXIQ_clean_argon_293.0K_0.01bar_14.,297.7,chunk_1
FORWAL_clean_argon_293.0K_0.01bar_14.,102.1,chunk_1
FEWXEM_clean_argon_293.0K_0.01bar_14.,303.0,chunk_1
FOFHEO_clean_argon_293.0K_0.01bar_14.,153.0,chunk_1
FIWKUT_clean_argon_293.0K_0.01bar_14.,226.9,chunk_1
FIQKIB_clean_argon_293.0K_0.01bar_14.,209.0,chunk_1
EVADEK_clean_argon_293.0K_0.01bar_14.,589.2,chunk_1
FUVBOP_clean_argon_293.0K_0.01bar_14.,123.7,chunk_1
FUTZIF_clean_argon_293.0K_0.01bar_14.,141.6,chunk_1
FEWWIP_clean_argon_293.0K_0.01bar_14.,484.4,chunk_1
FEWWEL_clean_argon_293.0K_0.01bar_14.,381.8,chunk_1
EVADIO_clean_argon_293.0K_0.01bar_14.,678.1,chunk_1
FUHJOJ_clean_argon_293.0K_0.01bar_14.,208.3,chunk_1
FUWFUA_clean_argon_293.0K_0.01bar_14.,158.7,chunk_1
FUWQIZ_clean_argon_293.0K_0.01bar_14.,120.6,chunk_1
FOPTOU_clean_argon_293.0K_0.01bar_14.,331.9,chunk_1
ESARIB_clean_argon_293.0K_0.01bar_14.,777.0,chunk_1
FUYCAE_clean_argon_293.0K_0.01bar_14.,88.0,chunk_1
GANBAZ01_clean_argon_293.0K_0.01bar_14.,187.0,chunk_1
EKADIF_clean_argon_293.0K_0.01bar_14.,958.7,chunk_1
GACBIY_clean_argon_293.0K_0.01bar_14.,173.5,chunk_1
GANBAZ02_clean_argon_293.0K_0.01bar_14.,77.3,chunk_1
GACYER_clean_argon_293.0K_0.01bar_14.,162.1,chunk_1
GALFAB_clean_argon_293.0K_0.01bar_14.,204.8,chunk_1
GAHSEQ_clean_argon_293.0K_0.01bar_14.,157.3,chunk_1
GANBED02_clean_argon_293.0K_0.01bar_14.,123.6,chunk_1
GANBED_clean_argon_293.0K_0.01bar_14.,135.1,chunk_1
GEBPEK_clean_argon_293.0K_0.01bar_14.,74.8,chunk_1
FUVDEH02_clean_argon_293.0K_0.01bar_14.,393.0,chunk_1
GAFGEC_clean_argon_293.0K_0.01bar_14.,189.0,chunk_1
FUVDEH01_clean_argon_293.0K_0.01bar_14.,410.3,chunk_1
FUVDEH03_clean_argon_293.0K_0.01bar_14.,367.3,chunk_1
GANBAZ_clean_argon_293.0K_0.01bar_14.,182.4,chunk_1
FUVDEH04_clean_argon_293.0K_0.01bar_14.,392.9,chunk_1
GANBIH_clean_argon_293.0K_0.01bar_14.,166.6,chunk_1
GASTIG_clean_argon_293.0K_0.01bar_14.,165.7,chunk_1
FUVDEH11_clean_argon_293.0K_0.01bar_14.,383.2,chunk_1
FEVNOL_clean_argon_293.0K_0.01bar_14.,689.0,chunk_1
GABYUG_clean_argon_293.0K_0.01bar_14.,259.8,chunk_1
FUVGAG02_clean_argon_293.0K_0.01bar_14.,360.0,chunk_1
GEDPAH_clean_argon_293.0K_0.01bar_14.,92.4,chunk_1
GESNIC_clean_argon_293.0K_0.01bar_14.,132.9,chunk_1
FUVDEH10_clean_argon_293.0K_0.01bar_14.,363.4,chunk_1
FUVDEH13_clean_argon_293.0K_0.01bar_14.,400.2,chunk_1
FUVDEH09_clean_argon_293.0K_0.01bar_14.,377.0,chunk_1
GATQIE_clean_argon_293.0K_0.01bar_14.,208.5,chunk_1
FUVDEH_clean_argon_293.0K_0.01bar_14.,433.0,chunk_1
GOQWOY_clean_argon_293.0K_0.01bar_14.,75.0,chunk_1
GONSUZ_clean_argon_293.0K_0.01bar_14.,76.5,chunk_1
GIJXAA_clean_argon_293.0K_0.01bar_14.,131.2,chunk_1
GOPLUS_clean_argon_293.0K_0.01bar_14.,95.6,chunk_1
FUVDEH05_clean_argon_293.0K_0.01bar_14.,500.2,chunk_1
GEZYUH_clean_argon_293.0K_0.01bar_14.,179.6,chunk_1
HABCIZ_clean_argon_293.0K_0.01bar_14.,97.0,chunk_1
HABDAS_clean_argon_293.0K_0.01bar_14.,99.0,chunk_1
DUSHIK_clean_argon_293.0K_0.01bar_14.,1476.6,chunk_1
GUZVOO_clean_argon_293.0K_0.01bar_14.,129.2,chunk_1
HABRUZ_clean_argon_293.0K_0.01bar_14.,105.9,chunk_1
GOBTAT_clean_argon_293.0K_0.01bar_14.,180.7,chunk_1
GINNUO_clean_argon_293.0K_0.01bar_14.,180.0,chunk_1
HABCOF_clean_argon_293.0K_0.01bar_14.,98.6,chunk_1
HABCEV_clean_argon_293.0K_0.01bar_14.,114.3,chunk_1
DUSHEG_clean_argon_293.0K_0.01bar_14.,1497.9,chunk_1
HAXNOJ_clean_argon_293.0K_0.01bar_14.,47.7,chunk_1
EZOBUR01_clean_argon_293.0K_0.01bar_14.,1040.6,chunk_1
GUPBOJ03_clean_argon_293.0K_0.01bar_14.,224.3,chunk_1
HICZIE_clean_argon_293.0K_0.01bar_14.,108.6,chunk_1
HIDDAB_clean_argon_293.0K_0.01bar_14.,116.1,chunk_1
GUKCIA_clean_argon_293.0K_0.01bar_14.,229.0,chunk_1
HIZSEQ_clean_argon_293.0K_0.01bar_14.,71.0,chunk_1
GATQOK_clean_argon_293.0K_0.01bar_14.,396.1,chunk_1
GITSUY_clean_argon_293.0K_0.01bar_14.,318.7,chunk_1
HIQKID_clean_argon_293.0K_0.01bar_14.,112.0,chunk_1
HOGJET_clean_argon_293.0K_0.01bar_14.,93.6,chunk_1
HIWMAD_clean_argon_293.0K_0.01bar_14.,111.4,chunk_1
FOSTOY_clean_argon_293.0K_0.01bar_14.,767.4,chunk_1
HAWGIY_clean_argon_293.0K_0.01bar_14.,179.1,chunk_1
HOZFIN_clean_argon_293.0K_0.01bar_14.,82.1,chunk_1
HICGEG_clean_argon_293.0K_0.01bar_14.,220.3,chunk_1
HIZTUG_clean_argon_293.0K_0.01bar_14.,164.7,chunk_1
GORJEE_clean_argon_293.0K_0.01bar_14.,376.3,chunk_1
HOJJUN_clean_argon_293.0K_0.01bar_14.,159.5,chunk_1
HACRAH_clean_argon_293.0K_0.01bar_14.,309.2,chunk_1
HACDOH_clean_argon_293.0K_0.01bar_14.,348.3,chunk_1
HUNCIE_clean_argon_293.0K_0.01bar_14.,97.2,chunk_1
HOQNOS_clean_argon_293.0K_0.01bar_14.,130.7,chunk_1
IBAPOS_clean_argon_293.0K_0.01bar_14.,60.9,chunk_1
IBAQAF_clean_argon_293.0K_0.01bar_14.,62.2,chunk_1
HUBQEC_clean_argon_293.0K_0.01bar_14.,194.5,chunk_1
IBAQEJ_clean_argon_293.0K_0.01bar_14.,62.2,chunk_1
HUXHUF_clean_argon_293.0K_0.01bar_14.,137.3,chunk_1
HURFOR_clean_argon_293.0K_0.01bar_14.,178.9,chunk_1
HACREL_clean_argon_293.0K_0.01bar_14.,385.9,chunk_1
HURFIL_clean_argon_293.0K_0.01bar_14.,239.2,chunk_1
HOVGEG_clean_argon_293.0K_0.01bar_14.,201.2,chunk_1
HAMJUC_clean_argon_293.0K_0.01bar_14.,413.8,chunk_1
HACDUN_clean_argon_293.0K_0.01bar_14.,458.9,chunk_1
HUCSEF_clean_argon_293.0K_0.01bar_14.,269.4,chunk_1
GURPOZ_clean_argon_293.0K_0.01bar_14.,503.2,chunk_1
GITVAH01_clean_argon_293.0K_0.01bar_14.,597.3,chunk_1
IBURAZ_clean_argon_293.0K_0.01bar_14.,154.8,chunk_1
ic502643m_si_011_clean_argon_293.0K_0.01bar_14.,64.1,chunk_1
HUYFAJ_clean_argon_293.0K_0.01bar_14.,238.4,chunk_1
ic502643m_si_012_clean_argon_293.0K_0.01bar_14.,82.4,chunk_1
ic062019u-file003_clean_argon_293.0K_0.01bar_14.,194.1,chunk_1
GITVAH_clean_argon_293.0K_0.01bar_14.,709.2,chunk_1
ICITIY_clean_argon_293.0K_0.01bar_14.,135.1,chunk_1
ic403175w_si_002_clean_argon_293.0K_0.01bar_14.,201.2,chunk_1
ICIVEW_clean_argon_293.0K_0.01bar_14.,70.2,chunk_1
ic200054b_si_002_clean_argon_293.0K_0.01bar_14.,235.8,chunk_1
GUPCEA_clean_argon_293.0K_0.01bar_14.,699.0,chunk_1
ic502488c_si_002_clean_argon_293.0K_0.01bar_14.,193.5,chunk_1
HUZYEI_clean_argon_293.0K_0.01bar_14.,342.0,chunk_1
IBIYUO_clean_argon_293.0K_0.01bar_14.,320.2,chunk_1
ic5005374_si_003_clean_argon_293.0K_0.01bar_14.,244.1,chunk_1
HUGTOT_clean_argon_293.0K_0.01bar_14.,497.7,chunk_1
IDUYOX_clean_argon_293.0K_0.01bar_14.,93.1,chunk_1
HONXAL_clean_argon_293.0K_0.01bar_14.,560.1,chunk_1
IGORUS_clean_argon_293.0K_0.01bar_14.,67.5,chunk_1
