name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3,source_chunk
EXEQAA_clean,argon,273.0,1.0,14.0,EXEQAA_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.678368973,1.8321708333000002,27.099483734899998,15.2049457096,15.5843457695,chunk_1
DAMYOI_clean,argon,273.0,1.0,14.0,DAMYOI_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.4759080513,2.992125,19.0115748318,10.666991519,8.8889181926,chunk_1
ENEQUL_clean,argon,273.0,1.0,14.0,ENEQUL_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.4906743578,1.1424027778,19.6014592464,10.9979631563,10.6459887752,chunk_1
HUCXIO_clean,argon,273.0,1.0,14.0,HUCXIO_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.4952661674,1.118978125,19.7848928534,11.100883863599998,14.1824557696,chunk_1
WILGUV_clean,argon,273.0,1.0,14.0,WILGUV_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.4502756746,1.017928125,17.9876126478,10.0924680496,12.3682146028,chunk_1
FUHNIH_clean,argon,273.0,1.0,14.0,FUHNIH_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.9453085117,3.25649375,37.7631844239,21.1881220544,24.6556422084,chunk_1
FEBXIV_clean,argon,273.0,1.0,14.0,FEBXIV_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.4578584693,1.7412625,18.2905301298,10.2624286257,3.0139257969,chunk_1
ETEKAQ01_manual,argon,273.0,1.0,14.0,ETEKAQ01_manual_argon_273.0K_1.0bar_14.0/Output/System_0,0.3752945151,0.3388333333,14.992265290399999,8.411842160299999,9.8537776292,chunk_1
WANBIY_clean,argon,273.0,1.0,14.0,WANBIY_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.033545658799999996,1.193375,1.3400819758,0.7518915817,2.4951588237999998,chunk_1
WEBJIY_clean,argon,273.0,1.0,14.0,WEBJIY_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.7240002484999999,9.105183333300001,28.9223619282,16.2277240117,16.0207930576,chunk_1
acs.jpcc.6b08594_Zn2Cd6MOF5_opt_clean,argon,273.0,1.0,14.0,acs.jpcc.6b08594_Zn2Cd6MOF5_opt_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.2405468266,1.3148125,9.6093646305,5.391610738400001,3.3889997264,chunk_1
EBATUY_clean,argon,273.0,1.0,14.0,EBATUY_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.6338995895,0.8395138889,25.323020802,14.2082100259,17.8459014847,chunk_1
DAWBIO_clean,argon,273.0,1.0,14.0,DAWBIO_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.6217412794,0.7015625,24.8373206298,13.9356939579,19.5745780702,chunk_1
