Feature,Importance
5,16.717523064062892
AV_cm3_g_x,7.19204988763095
0.01,6.22302282190878
cm3_g_y,6.217348078472062
cm3_g_x,5.670541922339858
Has_OMS_x,5.174431985292746
PLD_x,5.048426910769599
PLD_y,4.542958807243028
LFPD_y,4.293747066523032
LCD_x,3.77764312505651
ASA_m2_cm3_x,3.7120429843506644
AV_cm3_g_y,3.5931179845426895
LCD_y,3.4841346716239388
Has_OMS_y,3.458841387517629
ASA_m2_cm3_y,3.2953616883869907
AV_VF_y,3.2778303133866826
ASA_m2_g_y,3.261118225738744
AV_VF_x,3.1213869187532213
LFPD_x,2.9393381210574607
ASA_m2_g_x,2.84663871387681
NASA_m2_g_y,0.5948860691709114
NASA_m2_cm3_y,0.5565440122137267
NASA_m2_g_x,0.3989255519069693
NASA_m2_cm3_x,0.3292878606386332
NAV_cm3_g_y,0.16761945154546695
NAV_cm3_g_x,0.10523237599003595
