temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,source_model,target_model,R2,MAE,RMSE,MAPE(%)
293K,0.01,5,2027,struct_with_input,0.0,0.35,./RUN_FULL_EXP,CAT,CAT,0.9754391947266151,0.05366096083975948,0.011483574598078347,3.4437913710719923
