iter	RMSE
272	0.07206625052
273	0.07188278363
274	0.07173847592
275	0.0715720224
276	0.0714759257
277	0.07121825776
278	0.07106177413
279	0.07095483798
280	0.07086377345
281	0.07070622459
282	0.07048020616
283	0.07024819983
284	0.07008437428
285	0.06981112206
286	0.06966523959
287	0.06952922235
288	0.06934863044
289	0.06909948312
290	0.06890938346
291	0.06874203102
292	0.0685318331
293	0.06838831479
294	0.06820762062
295	0.06808124589
296	0.06790322813
297	0.06767420622
298	0.06754451587
299	0.06730772158
300	0.06712660873
301	0.06701950924
302	0.06681134203
303	0.06658364348
304	0.06644739417
305	0.06626943507
306	0.06607204419
307	0.06591747248
308	0.06581006818
309	0.06561674452
310	0.06552240896
311	0.06539170349
312	0.06530702396
313	0.06516933435
314	0.06498367126
315	0.0649050266
316	0.0647883973
317	0.06453443234
318	0.06436281492
319	0.06416666406
320	0.06402789449
321	0.06394356768
322	0.06381279701
323	0.06362319747
324	0.06347568477
325	0.06330763118
326	0.06316876393
327	0.06300379237
328	0.062853814
329	0.06269578339
330	0.06253345713
331	0.06245474359
332	0.06236056692
333	0.06229146524
334	0.06215942479
335	0.06190219811
336	0.06176602012
337	0.06162032287
338	0.06148598502
339	0.06132263045
340	0.06117293695
341	0.06107058749
342	0.06095375916
343	0.06081949643
344	0.06070316723
345	0.06058501346
346	0.06048910086
347	0.06041629026
348	0.06030984165
349	0.06013569021
350	0.06003030312
351	0.05987560666
352	0.05974011235
353	0.05963230856
354	0.05954928208
355	0.0594628609
356	0.05936537908
357	0.05924210698
358	0.05913301106
359	0.05905400315
360	0.05898055459
361	0.05887353971
362	0.0588067369
363	0.05868789864
364	0.05859471819
365	0.05848972582
366	0.05834497175
367	0.05826575976
368	0.05815211068
369	0.05797580623
370	0.05791069686
371	0.05781063591
372	0.05771787012
373	0.05754879432
374	0.05738751971
375	0.05721774861
376	0.0571409422
377	0.05702828837
378	0.05690132633
379	0.05674607809
380	0.05662794353
381	0.05647265204
382	0.05630778011
383	0.05614330937
384	0.05605109511
385	0.0558744898
386	0.05581551855
387	0.05571081625
388	0.0554773799
389	0.05540990244
390	0.05532482042
391	0.05523832429
392	0.05517476769
393	0.05507667679
394	0.05503346109
395	0.05488696777
396	0.05481285661
397	0.05471154898
398	0.05460012929
399	0.05451358622
400	0.05445273826
401	0.05436441705
402	0.05424020069
403	0.05411958676
404	0.05403091789
405	0.05394614298
406	0.05390642872
407	0.0538670507
408	0.05372783338
409	0.05365220547
410	0.05356648641
411	0.0534993475
412	0.05341304695
413	0.05334416447
414	0.0533033848
415	0.05322748496
416	0.05315709055
417	0.05307184474
418	0.05300373309
419	0.05292042712
420	0.05280639869
421	0.05271546294
422	0.05265510912
423	0.05249483589
424	0.05242929775
425	0.05227964593
426	0.05218899294
427	0.05214299743
428	0.05202641591
429	0.05191522228
430	0.05187974508
431	0.05179576175
432	0.05171117057
433	0.05161949844
434	0.05151586453
435	0.05145143267
436	0.0513306351
437	0.05123891601
438	0.05116733144
439	0.05110379504
440	0.05098012358
441	0.05089075587
442	0.05081495165
443	0.05076174734
444	0.05069010755
445	0.05054919306
446	0.05052382686
447	0.05046183828
448	0.05031601801
449	0.05025162477
450	0.05019563962
451	0.05013592934
452	0.05005326122
453	0.04999305917
454	0.04986216377
455	0.04970730918
456	0.04962634365
457	0.04954552417
458	0.04947254712
459	0.04942314078
460	0.04936234546
461	0.04924871842
462	0.04918483368
463	0.04910827551
464	0.04901781449
465	0.04889675107
466	0.04882703474
467	0.04869674752
468	0.04864262459
469	0.04845367103
470	0.04834785492
471	0.04824509359
472	0.04813119901
473	0.04805081831
474	0.04793275511
475	0.04790257446
476	0.04785142198
477	0.04780260399
478	0.04773282607
479	0.04760801179
480	0.04749496593
481	0.04736861835
482	0.04732049872
483	0.04724064932
484	0.04715094803
485	0.04708374704
486	0.04700274554
487	0.04699925326
488	0.04694187285
489	0.046875583
490	0.04677143132
491	0.04671669085
492	0.04665431117
493	0.04661957561
494	0.04650223286
495	0.0464538315
496	0.0463567045
497	0.04628716374
498	0.04616864211
499	0.04611760323
500	0.0460682119
501	0.04598034207
502	0.04593402707
503	0.04587321057
504	0.04582345177
505	0.04577451911
506	0.04567199734
507	0.04561630767
508	0.04559095887
509	0.04554954718
510	0.04548376704
511	0.04542879185
512	0.04539796871
513	0.04529444801
514	0.04522526521
515	0.04513112599
516	0.04510344078
517	0.0449945856
518	0.04488467799
519	0.04478747937
520	0.04476398416
521	0.04467915627
522	0.04463518864
523	0.04454352438
524	0.04448322441
525	0.04442809813
526	0.04438225069
527	0.04434112483
528	0.04431066237
529	0.04419663264
530	0.04411436929
531	0.04406106958
532	0.04398827628
533	0.04390868412
534	0.04385878482
535	0.04379095253
536	0.04372447643
537	0.04371048054
538	0.04366154912
539	0.0436096611
540	0.04360414777
541	0.04351136164
542	0.04347232708
543	0.04340370061
544	0.04338009236
545	0.04330713857
546	0.04321217556
547	0.04312045024
548	0.04310433633
549	0.04304473928
550	0.04298399955
551	0.04292990607
552	0.0428864088
553	0.04282074092
554	0.0427454948
555	0.04266999399
556	0.04261583066
557	0.04258495776
558	0.04253417646
559	0.04248819731
560	0.04241536547
561	0.04232201552
562	0.04225501613
563	0.04219662077
564	0.04212763131
565	0.04206763112
566	0.04197528589
567	0.04194952739
568	0.04185367121
569	0.04180675309
570	0.04173772554
571	0.0416736105
572	0.04164464067
573	0.04160220935
574	0.04152175853
575	0.0414660361
576	0.04136372226
577	0.04127148448
578	0.04119017539
579	0.04107379041
580	0.04104588049
581	0.04099253991
582	0.04094369383
583	0.0408925861
584	0.04084157986
585	0.04081440676
586	0.04075803605
587	0.04071730681
588	0.04066466981
589	0.04063163824
590	0.04056947336
591	0.04051165706
592	0.04046469278
593	0.0404268997
594	0.04038223505
595	0.04034096037
596	0.0403366182
597	0.04030478097
598	0.04025105297
599	0.04018562557
600	0.04012936136
601	0.04006708047
602	0.04003357202
603	0.03997492202
604	0.03993696149
605	0.03983727823
606	0.03971550743
607	0.0396888886
608	0.03965073785
609	0.03962003891
610	0.03957770442
611	0.03952058293
612	0.03946831124
613	0.03944556874
614	0.03941340621
615	0.03933923495
616	0.03928456016
617	0.03925179765
618	0.03921322233
619	0.03917859634
620	0.03913422649
621	0.03906680275
622	0.03903066622
623	0.0389785647
624	0.0389167648
625	0.0388616122
626	0.03882178609
627	0.03875122244
628	0.03871173383
629	0.0386635598
630	0.03856852347
631	0.03852728248
632	0.03850429311
633	0.03846186904
634	0.03843178452
635	0.03837334347
636	0.03833011667
637	0.03827301606
638	0.03821424048
639	0.03819379723
640	0.03812092153
641	0.03807483563
642	0.03801999194
643	0.03798474117
644	0.0378951246
645	0.03784619363
646	0.0378167623
647	0.03775567857
648	0.0377194624
649	0.03765871468
650	0.03760249005
651	0.03754521323
652	0.03751410372
653	0.03742275528
654	0.03739890347
655	0.03732105571
656	0.03728128701
657	0.03720296185
658	0.03716690107
659	0.03713622111
660	0.03709413962
661	0.0370382264
662	0.03696448817
663	0.03692092235
664	0.03688652954
665	0.03685658637
666	0.03683051478
667	0.03679079364
668	0.03675359352
669	0.03669657685
670	0.03666364322
671	0.036613071
672	0.03650764193
673	0.03646430843
674	0.03639088194
675	0.03636361327
676	0.03635911003
677	0.03626914193
678	0.03620326057
679	0.03619187163
680	0.03616495763
681	0.0361275483
682	0.03607214494
683	0.03602287896
684	0.03597773722
685	0.03594485644
686	0.03589889229
687	0.0358571595
688	0.03582557058
689	0.03579956108
690	0.03572958064
691	0.03565078548
692	0.03561262848
693	0.03556572926
694	0.03551989833
695	0.03549286221
696	0.03546416199
697	0.03545335051
698	0.03542308288
699	0.03537066816
700	0.03529719649
701	0.03526501564
702	0.03516782533
703	0.03514237838
704	0.0351088531
705	0.03506312519
706	0.03504404932
707	0.03501935484
708	0.03500094507
709	0.03493652002
710	0.03487708143
711	0.03482876681
712	0.03480520816
713	0.03474512692
714	0.03471783638
715	0.03467139174
716	0.03463934921
717	0.03459590014
718	0.03453285415
719	0.03448531351
720	0.03443663886
721	0.03436741004
722	0.0343560601
723	0.03431668191
724	0.03425696172
725	0.0341669413
726	0.03413744368
727	0.03410307099
728	0.03403795191
729	0.03397718275
730	0.03391750643
731	0.03388158241
732	0.03385211239
733	0.03382660437
734	0.03379872179
735	0.03375962992
736	0.03370730709
737	0.03367259913
738	0.03363386
739	0.0336182696
740	0.03358048272
741	0.03354687342
742	0.03353366056
743	0.03349762093
744	0.033462042
745	0.03342522793
746	0.03334803479
747	0.03332557591
748	0.03328067348
749	0.03322923049
750	0.03319953651
751	0.03316200714
752	0.03311930756
753	0.03308188985
754	0.0330648583
755	0.03304919196
756	0.03300615229
757	0.03293935686
758	0.03290420815
759	0.03288142355
760	0.03281477559
761	0.03280506802
762	0.03277076919
763	0.03272741853
764	0.03267152823
765	0.03262308181
766	0.03255375604
767	0.03251645245
768	0.03248956374
769	0.03245132427
770	0.03244429476
771	0.0324001424
772	0.03233089785
773	0.03230422166
774	0.03222809943
775	0.03219500776
776	0.03218213504
777	0.03214552853
778	0.03212673483
779	0.03210387278
780	0.0320717725
781	0.03203076176
782	0.0320291668
783	0.03199476683
784	0.03195077276
785	0.03193830654
786	0.03189778496
787	0.03185020232
788	0.0318405704
789	0.03181572648
790	0.03176076646
791	0.03174056156
792	0.03170069888
793	0.0316700288
794	0.03164674139
795	0.03162986044
796	0.03158393861
797	0.03156267533
798	0.03153627196
799	0.03152013945
800	0.03144016372
801	0.03141705015
802	0.03140431303
803	0.03138711765
804	0.03137059224
805	0.03133967595
806	0.03128885024
807	0.0312574234
808	0.03119578793
809	0.03115046682
810	0.03112258362
811	0.03108106902
812	0.03106260204
813	0.03100907859
814	0.03097913819
815	0.03094728396
816	0.03088030735
817	0.03086158347
818	0.03081662046
819	0.03078058411
820	0.03075502423
821	0.03071709104
822	0.03069007378
823	0.03066147773
824	0.03063703249
825	0.03060769753
826	0.03057524761
827	0.03052526438
828	0.03051346258
829	0.03049983029
830	0.03048042845
831	0.03045844967
832	0.03042800424
833	0.03037645341
834	0.03031379129
835	0.03025210958
836	0.03023118008
837	0.03022056452
838	0.03018190883
839	0.030137315
840	0.03008851087
841	0.03007288599
842	0.03005722643
843	0.03002306098
844	0.02999739914
845	0.02998379249
846	0.02996733567
847	0.02993489041
848	0.02990284051
849	0.02983980946
850	0.0298221581
851	0.0298033819
852	0.02977914404
853	0.02973590167
854	0.02971711693
855	0.02968955296
856	0.02965883142
857	0.02961998782
858	0.02959546398
859	0.02957446007
860	0.0295469858
861	0.02953483053
862	0.02947225185
863	0.02946137053
864	0.02940940334
865	0.02938392686
866	0.02935570676
867	0.02931616331
868	0.02930552726
869	0.02929397653
870	0.02926878031
871	0.02925835883
872	0.02919891654
873	0.02918347007
874	0.02915100484
875	0.02912852805
876	0.02910802629
877	0.02910020235
878	0.02908198547
879	0.02904286646
880	0.02901975131
881	0.028987142
882	0.02897381647
883	0.02894724361
884	0.02893924512
885	0.0288990196
886	0.02888793307
887	0.02887755867
888	0.02881986581
889	0.02879731038
890	0.02876249065
891	0.02873279356
892	0.02872162065
893	0.02870577969
894	0.02867658256
895	0.02865786926
896	0.0286502224
897	0.02863653745
898	0.02861562868
899	0.02858392406
900	0.02853569586
901	0.02851792237
902	0.02848123769
903	0.02844435511
904	0.02841896516
905	0.02838410243
906	0.02837049688
907	0.0283239055
908	0.02830316292
909	0.02827260706
910	0.02824246561
911	0.02820412871
912	0.02819603576
913	0.02818341439
914	0.02816787484
915	0.02813290462
916	0.02810230466
917	0.0280872194
918	0.02806668336
919	0.02802620978
920	0.02801049289
921	0.02797781508
922	0.0279549927
923	0.02793185701
924	0.02791934203
925	0.02789038274
926	0.02787944115
927	0.02786748451
928	0.02785150977
929	0.02780853326
930	0.02779611699
931	0.02777609602
932	0.02775743906
933	0.02773528093
934	0.02770150618
935	0.02765560193
936	0.02764281641
937	0.02759772023
938	0.02756553212
939	0.02755721649
940	0.02750624232
941	0.02747297224
942	0.02746032834
943	0.02741128565
944	0.02740379614
945	0.02738913129
946	0.02736252757
947	0.02732733832
948	0.02727746512
949	0.02724042834
950	0.02723079451
951	0.02720155526
952	0.02717819863
953	0.02714231221
954	0.02709517805
955	0.02707796322
956	0.02705478459
957	0.02703087751
958	0.02702009136
959	0.02700421598
960	0.02697281155
961	0.02694695552
962	0.02693635762
963	0.02692882724
964	0.02691980041
965	0.02690758461
966	0.02690084118
967	0.02686835952
968	0.02685034795
969	0.02683287418
970	0.02679822048
971	0.02677949139
972	0.02676673842
973	0.02673074108
974	0.02671104174
975	0.02669122607
976	0.02667492189
977	0.02664503802
978	0.02660712984
979	0.02659045457
980	0.02654908718
981	0.02653526314
982	0.02649389183
983	0.02647705952
984	0.02645733303
985	0.02643542007
986	0.02639788801
987	0.0263841757
988	0.02635570688
989	0.02634404927
990	0.02633373956
991	0.02628082188
992	0.0262501323
993	0.0262321295
994	0.02621277039
995	0.02619439847
996	0.02616923239
997	0.02614871073
998	0.02612524174
999	0.02611311654
