Feature,Importance
5,32.46251447399032
0.01,7.273492913367286
cm3_g_x,5.0247270816530545
cm3_g_y,4.627744257159104
PLD_x,4.396924680054396
PLD_y,3.7680049095091515
LFPD_y,3.751984546943863
ASA_m2_g_x,3.751296685389728
ASA_m2_cm3_y,3.6365274310748292
Has_OMS_y,3.0119701243733643
AV_VF_y,2.940558771998665
ASA_m2_g_y,2.8340021481226887
ASA_m2_cm3_x,2.786835240285606
AV_cm3_g_y,2.765382174770044
AV_VF_x,2.50105367431252
Has_OMS_x,2.4611656531471655
LCD_y,2.4539594824534796
AV_cm3_g_x,2.358592128081388
LFPD_x,2.3248240714342954
LCD_x,2.2119844436282814
NASA_m2_g_x,0.7287775478652636
NASA_m2_cm3_x,0.6234033101074936
NASA_m2_g_y,0.5682283875223131
NASA_m2_cm3_y,0.5515978715733346
NAV_cm3_g_y,0.09749934122905232
NAV_cm3_g_x,0.08694864995335352
