Feature,Importance
5,72.03149991099296
0.01_x,12.677462986303736
0.01_y,8.292052722427963
AV_VF_x,0.6985012732617912
AV_cm3_g_y,0.6781183759788819
ASA_m2_cm3_y,0.551833339592497
cm3_g_x,0.5080122920205075
cm3_g_y,0.484493054073981
AV_VF_y,0.44973376244966123
LFPD_y,0.38812270683173394
PLD_x,0.38439070424839133
ASA_m2_g_y,0.3710839309521608
ASA_m2_cm3_x,0.34353083434318565
LFPD_x,0.34190114149967665
ASA_m2_g_x,0.29923470763034377
AV_cm3_g_x,0.2671256078936369
LCD_x,0.253677821805389
PLD_y,0.2261080588906697
LCD_y,0.21727593460216055
NASA_m2_cm3_x,0.13063034965145684
NAV_cm3_g_y,0.08174946146214603
NASA_m2_cm3_y,0.07699994068679362
Has_OMS_x,0.06891750188452898
NASA_m2_g_x,0.06246192184338766
Has_OMS_y,0.04323555578180922
NASA_m2_g_y,0.03912722588818835
NAV_cm3_g_x,0.03271887700237064
