Feature,Importance
5,60.80975550268412
0.01_y,16.393665782465533
0.01_x,12.728320182057153
ASA_m2_g_y,1.6271355737470177
cm3_g_x,0.8950471698128014
LCD_x,0.7246252859987962
AV_VF_y,0.7097043047105025
PLD_y,0.7081941536402921
ASA_m2_cm3_x,0.5307779642634947
LFPD_x,0.5103202120852212
LFPD_y,0.45580304222474716
NASA_m2_cm3_x,0.4465320671871269
ASA_m2_g_x,0.44470526816880307
Has_OMS_x,0.39564028764856835
AV_cm3_g_y,0.3940303624669365
PLD_x,0.3516237846481872
AV_cm3_g_x,0.333225138519645
ASA_m2_cm3_y,0.32364903297686615
LCD_y,0.31896873589777053
cm3_g_y,0.28204759025093296
NASA_m2_g_x,0.17308038335117837
NASA_m2_cm3_y,0.14454956505507013
AV_VF_x,0.10332826546298715
NAV_cm3_g_x,0.08151607996752368
Has_OMS_y,0.08150979629186003
NASA_m2_g_y,0.02332002742385651
NAV_cm3_g_y,0.008924440993005179
