Feature,Importance
cm3_g,16.105787112209228
PLD,15.582919778468034
Has_OMS,13.895127145424585
LCD,10.301405799594102
AV_VF,10.0424415690111
ASA_m2_cm3,8.942854764281035
LFPD,7.589667421087417
AV_cm3_g,6.342464424808704
ASA_m2_g,6.175379553047441
NASA_m2_cm3,2.520167617729931
NASA_m2_g,2.192620688211882
NAV_cm3_g,0.3091641261265388
