Feature,Importance
0.01,81.25149125759481
ASA_m2_cm3,2.889986626145249
cm3_g,2.1552950068151007
Has_OMS,2.0536831882584643
AV_cm3_g,1.8343542846988852
PLD,1.7600356586974735
AV_VF,1.5956163096196658
LFPD,1.5391259082897528
NASA_m2_cm3,1.4010768582177042
ASA_m2_g,1.338073067856496
NASA_m2_g,1.1975937859574293
LCD,0.9760537837419487
NAV_cm3_g,0.007614264107056051
