Feature,Importance
Has_OMS,14.135905791266458
cm3_g,14.101225430024291
PLD,13.407042200983245
AV_VF,12.780069619975645
ASA_m2_cm3,11.087443174554979
LCD,9.4362156081178
LFPD,8.026519912988679
ASA_m2_g,6.62203395417105
AV_cm3_g,6.158795173126271
NASA_m2_g,2.103330003131477
NASA_m2_cm3,1.847229537857877
NAV_cm3_g,0.294189593802199
