Feature,Importance
5,40.659700100445356
0.01,7.017685266964799
cm3_g_y,4.68917735988596
ASA_m2_g_y,3.731037546842142
ASA_m2_cm3_x,3.472683806869215
PLD_x,3.3680717222295513
cm3_g_x,3.3277381270111914
AV_VF_x,3.2143464917708693
PLD_y,3.0604810643223765
ASA_m2_g_x,2.9288777413340523
LFPD_y,2.896015270854784
ASA_m2_cm3_y,2.878216742335278
AV_VF_y,2.6902715267848896
LCD_x,2.4637675242308656
LFPD_x,2.4476561498530534
Has_OMS_y,2.3011844300483246
LCD_y,2.0886446761548085
Has_OMS_x,1.8212596246892454
AV_cm3_g_x,1.5235130170063529
AV_cm3_g_y,1.4210821314368856
NASA_m2_cm3_y,0.6189382148545641
NASA_m2_g_x,0.5264026872880924
NASA_m2_g_y,0.38721003361957457
NASA_m2_cm3_x,0.3598834803645443
NAV_cm3_g_x,0.05446913132076087
NAV_cm3_g_y,0.05168613148246598
