Feature,Importance
5,37.744546918355745
0.01,6.624714318702576
PLD_y,3.925570342259924
cm3_g_y,3.896653793869148
cm3_g_x,3.691521004506804
Has_OMS_x,3.4801202930449024
ASA_m2_cm3_x,3.36129756025564
AV_VF_x,3.3546072141830607
ASA_m2_g_x,3.0825319784134635
ASA_m2_g_y,3.0766071674734894
AV_VF_y,3.0368270234697934
PLD_x,3.0331430894775497
LFPD_y,2.7411841182609025
LCD_y,2.726914878561527
ASA_m2_cm3_y,2.6674765005058205
AV_cm3_g_y,2.5183506685857178
LCD_x,2.4116802914459976
AV_cm3_g_x,2.3021595607574037
Has_OMS_y,2.282649386496927
LFPD_x,2.2167257278434045
NASA_m2_cm3_y,0.505996481344555
NASA_m2_g_y,0.4144662686495895
NASA_m2_cm3_x,0.39315059728016044
NASA_m2_g_x,0.34340954744920205
NAV_cm3_g_y,0.10597901710136902
NAV_cm3_g_x,0.06171625170532276
