temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,model,R2,MAE,RMSE,MAPE(%)
273K,0.01,1,2026,struct_with_input,0.0,0.05,./RUN_FULL_EXP,cat,0.8733039247487917,0.04278008694567842,0.020954130510896177,10.154824620644815
