Feature,Importance
5,74.73401436629135
0.01_x,11.358216794951868
0.01_y,8.059413437302316
AV_VF_y,0.533162759532239
AV_cm3_g_y,0.5111396032680466
ASA_m2_g_y,0.5096846963172971
AV_VF_x,0.41355848809796647
LCD_x,0.35795766093917536
cm3_g_y,0.34815504440489015
AV_cm3_g_x,0.3131063499934809
ASA_m2_g_x,0.2810536743157814
LFPD_x,0.2683967870620616
PLD_x,0.2607939817776904
ASA_m2_cm3_y,0.25192610122501236
ASA_m2_cm3_x,0.23363724895903648
PLD_y,0.22223740095762723
LCD_y,0.21312252596591985
Has_OMS_x,0.19573532839271826
cm3_g_x,0.17983105798101875
NAV_cm3_g_y,0.1422235662956941
LFPD_y,0.13733657512689823
NASA_m2_cm3_x,0.11643809777881955
NASA_m2_g_y,0.10963045036395343
Has_OMS_y,0.09905269203730162
NASA_m2_g_x,0.07578421700011799
NASA_m2_cm3_y,0.06483406148125523
NAV_cm3_g_x,0.009557032180419648
