Feature,Importance
5,35.18885212172688
0.01,6.096547813703577
cm3_g_y,5.194354301151612
PLD_x,3.9751298313516994
ASA_m2_g_y,3.7933210134234545
PLD_y,3.430045415815685
ASA_m2_cm3_x,3.3218118536564654
ASA_m2_g_x,3.3068099742724715
cm3_g_x,3.283490778687476
Has_OMS_x,3.0878309637886305
ASA_m2_cm3_y,3.079080304647265
AV_VF_y,3.077055204340621
Has_OMS_y,2.869575280643745
AV_VF_x,2.8270254352119295
LFPD_y,2.7498051936937733
LCD_x,2.6382720794229257
LFPD_x,2.6066057889111423
LCD_y,2.442447139062974
AV_cm3_g_y,2.3745118621017545
AV_cm3_g_x,1.8966590378964443
NASA_m2_cm3_y,0.8442119901139796
NASA_m2_g_x,0.5786555138169809
NASA_m2_cm3_x,0.5523348312617647
NASA_m2_g_y,0.3915931484404035
NAV_cm3_g_x,0.2105868959088786
NAV_cm3_g_y,0.18338622694747403
