Feature,Importance
HENRY,63.85884099315452
ASA_m2_g,7.856202124156215
ASA_m2_cm3,6.256939727892514
AV_VF,5.499157287815145
LCD,2.8243797201647487
AV_cm3_g,2.7675513541617605
cm3_g,2.605758270837134
PLD,2.3203507926612765
LFPD,2.120195408668601
Has_OMS,2.065705994489336
NASA_m2_g,1.1263221911681176
NASA_m2_cm3,0.5936438025838867
NAV_cm3_g,0.10495233224673767
