Feature,Importance
0.01,53.967956584225604
ASA_m2_g,14.763687971040447
AV_cm3_g,7.193667589958208
ASA_m2_cm3,6.6163557757457765
AV_VF,4.938331212006143
PLD,2.7093435848307665
cm3_g,2.6382343399089456
LCD,2.6002390126594643
LFPD,1.9945272080538599
Has_OMS,0.9649037838046892
NASA_m2_cm3,0.7527604904712081
NASA_m2_g,0.7507260556873288
NAV_cm3_g,0.1092663916075713
