temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,source_model,target_model,R2,MAE,RMSE,MAPE(%)
293K,0.01,5,2025,struct_with_input,0.0,0.15,./RUN_FULL_EXP,CAT,CAT,0.9713158235392925,0.06390520769864952,0.013038469056714425,4.331929592314381
