Feature,Importance
5,59.713061700828376
0.01_y,17.865068002866092
0.01_x,11.537667547615312
AV_cm3_g_x,1.1881918170158121
ASA_m2_g_x,1.1038140149077245
ASA_m2_cm3_x,0.9480751780563725
ASA_m2_cm3_y,0.6870093895924962
LCD_y,0.670907282357676
AV_VF_y,0.5743103595826077
AV_VF_x,0.5655867848976732
Has_OMS_x,0.5063698461354548
LFPD_x,0.4416940692701823
cm3_g_x,0.4388295236642203
AV_cm3_g_y,0.4172543084516762
LFPD_y,0.39668138000513653
cm3_g_y,0.3908437013738625
Has_OMS_y,0.3888674998003038
NASA_m2_g_y,0.3645837048396753
ASA_m2_g_y,0.362485609240994
PLD_x,0.3275085729753208
LCD_x,0.2995270325948135
PLD_y,0.24235421092785484
NASA_m2_cm3_y,0.21132593200942038
NASA_m2_cm3_x,0.1398629146816584
NASA_m2_g_x,0.08493724513553567
NAV_cm3_g_y,0.07700995959974087
NAV_cm3_g_x,0.05617241157400768
