Feature,Importance
HENRY,51.565843151619745
ASA_m2_g,11.190305648016512
AV_cm3_g,7.6696494805350985
AV_VF,6.5337724001194575
ASA_m2_cm3,5.817307103300336
cm3_g,4.868539774391844
PLD,3.1434249602219206
LCD,2.8380299834426395
LFPD,2.2645474521731597
Has_OMS,2.244389936556274
NASA_m2_cm3,0.9680870566413623
NASA_m2_g,0.7450390763490228
NAV_cm3_g,0.15106397663263127
