temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,model,R2,MAE,RMSE,MAPE(%)
293K,HENRY,1,2029,lowq,0.1,0.5,./RUN_FULL_EXP,cat,0.9844790212103596,0.01009377118702129,0.000862248174399973,2.5373631658249867
