Feature,Importance
5,35.04575906020166
0.01,6.842845401242343
AV_VF_y,4.400179635575717
cm3_g_y,4.208614547166707
cm3_g_x,4.1398362254276595
AV_cm3_g_y,3.855360258492906
ASA_m2_g_y,3.8214577983101137
PLD_y,3.597566740841634
AV_VF_x,3.577375563070512
ASA_m2_cm3_x,3.5298001529905054
PLD_x,3.4109822106139736
ASA_m2_g_x,3.3030784282664154
ASA_m2_cm3_y,2.9835113417869774
LCD_y,2.828770999502125
Has_OMS_x,2.707274040438085
LFPD_y,2.470041939966532
Has_OMS_y,2.142017399296696
LFPD_x,1.9610319416315365
LCD_x,1.778794434036098
AV_cm3_g_x,1.2654884722246629
NASA_m2_g_x,0.5237036493807002
NASA_m2_g_y,0.4901737912746659
NASA_m2_cm3_y,0.46603376510530276
NASA_m2_cm3_x,0.4562844063050982
NAV_cm3_g_y,0.10244581378437892
NAV_cm3_g_x,0.09157198306697337
