Feature,Importance
HENRY,62.49650624434909
ASA_m2_g,9.22841140165612
AV_cm3_g,5.697927218187432
AV_VF,5.5291056592606065
ASA_m2_cm3,5.466394899904646
cm3_g,2.671134748016777
PLD,2.088996050308952
LCD,2.0802413152540784
LFPD,1.649732530381751
Has_OMS,1.5279800178639493
NASA_m2_cm3,0.825534193910975
NASA_m2_g,0.6543041748848927
NAV_cm3_g,0.08373154602071073
