Feature,Importance
5,59.489148119445694
0.01_y,15.936516352439355
0.01_x,13.486580302929866
AV_cm3_g_y,1.5491478560080545
AV_cm3_g_x,1.0658836128514597
ASA_m2_g_x,0.8625070573371082
ASA_m2_cm3_y,0.6747723870895628
Has_OMS_x,0.5764671997458367
LFPD_x,0.5267189664459168
AV_VF_y,0.5242214185710091
LFPD_y,0.49674375777001156
cm3_g_x,0.4906160751239498
Has_OMS_y,0.4481400966265355
ASA_m2_cm3_x,0.4462615209656778
LCD_y,0.4191601815807837
cm3_g_y,0.41236725065618207
PLD_y,0.4019604361762404
AV_VF_x,0.398647809321289
ASA_m2_g_y,0.39717111123602183
NASA_m2_g_y,0.2941053827135936
LCD_x,0.2917656817244738
PLD_x,0.2557771475025658
NASA_m2_cm3_x,0.17130378420396808
NASA_m2_g_x,0.1534554921516745
NASA_m2_cm3_y,0.1496002183377049
NAV_cm3_g_x,0.06966604106779282
NAV_cm3_g_y,0.011294739977693431
