Feature,Importance
5,39.03697641022069
0.01,5.957174225935012
cm3_g_x,4.3359943785786434
cm3_g_y,3.816855714511713
ASA_m2_cm3_y,3.625287325133201
AV_VF_y,3.3376970892476363
AV_VF_x,3.280967260908377
Has_OMS_y,3.237279440410185
LCD_y,3.204162629358803
ASA_m2_g_x,3.1861237057032312
ASA_m2_cm3_x,3.110321502776788
ASA_m2_g_y,3.060708290255459
LCD_x,2.979759186121456
PLD_x,2.6745968018159534
PLD_y,2.594121094480881
LFPD_y,2.5637555274672454
AV_cm3_g_y,2.3505817846913923
Has_OMS_x,2.1558632604699186
AV_cm3_g_x,1.6656974796329727
LFPD_x,1.407898133599242
NASA_m2_g_y,0.6561695524911195
NASA_m2_cm3_x,0.5784361735266905
NASA_m2_cm3_y,0.5450218294381822
NASA_m2_g_x,0.47881372008195605
NAV_cm3_g_y,0.08192587984648869
NAV_cm3_g_x,0.0778116032967633
