temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,source_model,target_model,R2,MAE,RMSE,MAPE(%)
293K,0.01,5,2026,struct,0.0,0.15,./RUN_FULL_EXP,CAT,CAT,0.8395192636027198,0.14154870848462042,0.04018997013593988,12.003114066689777
