temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,source_model,target_model,R2,MAE,RMSE,MAPE(%)
293K,0.01,5,2027,struct,0.0,0.1,./RUN_FULL_EXP,CAT,CAT,0.8233656618522954,0.1326505799128328,0.03974173203332341,10.993612417191951
