Feature,Importance
5,14.648750249903461
0.01,7.327768683210165
cm3_g_x,7.104293938373418
cm3_g_y,6.494071823745767
Has_OMS_y,5.635430112553807
ASA_m2_g_y,5.379933435125844
PLD_y,4.407494816186383
AV_cm3_g_y,4.238303237865434
PLD_x,4.084155533166145
LCD_x,4.020259729643451
LCD_y,3.9382204698340377
Has_OMS_x,3.9351175450761957
ASA_m2_cm3_y,3.84215705416775
LFPD_x,3.728101139131476
AV_cm3_g_x,3.671802795126693
ASA_m2_g_x,3.5050670954890863
AV_VF_x,3.43819547604504
ASA_m2_cm3_x,2.750723802557656
LFPD_y,2.392605289628643
AV_VF_y,2.3136082588187485
NASA_m2_g_y,0.932501084939983
NASA_m2_g_x,0.843744870811649
NASA_m2_cm3_y,0.6291256331680046
NASA_m2_cm3_x,0.6220401022857627
NAV_cm3_g_y,0.06214238778274541
NAV_cm3_g_x,0.05438543536262869
