Feature,Importance
5,71.2770094610537
0.01_y,13.539781895298628
0.01_x,7.165712549847963
ASA_m2_g_y,1.0358540923466446
AV_VF_y,0.6669012463143844
cm3_g_x,0.6622294398271121
ASA_m2_cm3_y,0.5033563170345484
LCD_x,0.4761679394872363
LFPD_x,0.42450098770704814
Has_OMS_x,0.41838749449800544
cm3_g_y,0.39545535459556
LFPD_y,0.3815002210687262
AV_cm3_g_x,0.3798649042549155
ASA_m2_g_x,0.371766916926722
AV_cm3_g_y,0.3369318079209733
PLD_x,0.32204554061446355
LCD_y,0.30937075001107234
ASA_m2_cm3_x,0.27343381789484067
PLD_y,0.2679454309913772
AV_VF_x,0.16796273577850002
NASA_m2_cm3_y,0.14663129934968325
NASA_m2_cm3_x,0.12450328119259473
NASA_m2_g_x,0.1166902975388492
NAV_cm3_g_x,0.11224953055962864
NASA_m2_g_y,0.06525182241295646
Has_OMS_y,0.04548832489773976
NAV_cm3_g_y,0.013006540576115343
