temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,model,R2,MAE,RMSE,MAPE(%)
273K,HENRY,15,2025,struct,0.45,0.5,./RUN_FULL_EXP,cat,0.7632980352882639,0.5986689583854514,0.7155712768599172,21.084230262856167
