Feature,Importance
5,66.7751391270778
0.01_y,13.709111069391588
0.01_x,9.884450019889746
cm3_g_x,1.2673424342071873
ASA_m2_g_y,1.0682186874620667
LFPD_y,0.807393224821902
cm3_g_y,0.6615444332371516
LFPD_x,0.5502321716586727
LCD_x,0.5440256128685759
LCD_y,0.5409878235800811
PLD_y,0.4637440501106027
ASA_m2_cm3_y,0.44837869816952614
AV_VF_y,0.4438799034684666
AV_cm3_g_x,0.43726274936066933
Has_OMS_x,0.37788222137172595
AV_cm3_g_y,0.36246065038232206
ASA_m2_g_x,0.32606417981217306
NASA_m2_cm3_x,0.2679217378195511
NASA_m2_cm3_y,0.2165132731420013
ASA_m2_cm3_x,0.20057729377743655
PLD_x,0.18663838904761113
NASA_m2_g_x,0.16386392339925462
AV_VF_x,0.1494531009015136
NASA_m2_g_y,0.1168584470369118
Has_OMS_y,0.021955531638112282
NAV_cm3_g_x,0.005052004792928569
NAV_cm3_g_y,0.003049241574487851
