temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,source_model,target_model,R2,MAE,RMSE,MAPE(%)
293K,0.01,5,2029,struct_with_input,0.0,0.3,./RUN_FULL_EXP,CAT,CAT,0.9764989816007974,0.054972659162283104,0.010603877595933644,3.697621359554416
