Feature,Importance
5,32.96209847442223
0.01,5.686042900183361
cm3_g_x,5.537913484563577
cm3_g_y,4.505514656011659
LCD_y,4.062516386690821
ASA_m2_g_y,3.7308699835975063
Has_OMS_x,3.7218628739970003
AV_VF_x,3.645415171180262
ASA_m2_cm3_x,3.449093719151211
LCD_x,3.427740656992534
ASA_m2_cm3_y,3.3458699566297505
PLD_y,3.328543473077209
PLD_x,3.2411145676186313
AV_VF_y,3.2376964120282934
Has_OMS_y,2.668470560258767
LFPD_y,2.6590632056760564
ASA_m2_g_x,2.4348706885713467
AV_cm3_g_x,2.373369776718363
AV_cm3_g_y,2.106833827317344
LFPD_x,1.7070840146629955
NASA_m2_cm3_y,0.8440783519191773
NASA_m2_g_x,0.4361690153005014
NASA_m2_g_y,0.3740899231932105
NASA_m2_cm3_x,0.3212301323550642
NAV_cm3_g_y,0.10496537966740827
NAV_cm3_g_x,0.08748240821571092
