temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,model,R2,MAE,RMSE,MAPE(%)
293K,0.01,5,2028,lowq,0.05,0.5,./RUN_FULL_EXP,cat,0.9670847610212476,0.0699886568516453,0.015728519962293557,4.885066519420987
