temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,model,R2,MAE,RMSE,MAPE(%)
273K,HENRY,15,2026,struct_with_input,0.1,0.2,./RUN_FULL_EXP,cat,0.9504989235494384,0.2625624385248283,0.14531465318949446,7.368472132782422
