Feature,Importance
ASA_m2_g,15.190622657879882
cm3_g,14.979519677157102
AV_VF,13.507776518287493
ASA_m2_cm3,12.735384800231486
PLD,9.948557450561474
AV_cm3_g,7.7934543935986875
LFPD,7.610880747900192
LCD,7.495406538200035
Has_OMS,7.112570167807492
NASA_m2_g,1.540600321739296
NASA_m2_cm3,1.499938408229939
NAV_cm3_g,0.5852883184069158
