Feature,Importance
5,67.89864989281241
0.01_y,12.825096604439187
0.01_x,11.723030957534853
AV_VF_y,0.9954537103759759
AV_VF_x,0.8311412345133454
AV_cm3_g_y,0.7664725691956672
ASA_m2_g_y,0.6899811734702296
cm3_g_y,0.44639621468209617
LCD_y,0.3710371007528067
AV_cm3_g_x,0.32799553378289986
LCD_x,0.32686791041855
ASA_m2_g_x,0.31975406595463707
PLD_y,0.26638254867801975
LFPD_x,0.239227794618345
ASA_m2_cm3_y,0.22773591006212676
Has_OMS_x,0.21966717661928203
PLD_x,0.21044125801787433
NASA_m2_g_y,0.20431607227665827
ASA_m2_cm3_x,0.2037978915546795
LFPD_y,0.1825145358689734
NASA_m2_cm3_x,0.16547688597021218
Has_OMS_y,0.14395667734413434
cm3_g_x,0.11321083486966209
NAV_cm3_g_y,0.10326795866379913
NASA_m2_g_x,0.094225166365576
NAV_cm3_g_x,0.0739166312822511
NASA_m2_cm3_y,0.02998568987571164
