Feature,Importance
5,73.70003674570341
0.01_y,9.562966574649149
0.01_x,8.787535035173168
AV_cm3_g_x,0.9132293157405346
ASA_m2_cm3_x,0.6148212491600472
ASA_m2_cm3_y,0.6113793630337019
cm3_g_x,0.576604947810992
AV_cm3_g_y,0.5462362184620349
ASA_m2_g_y,0.5269514771435314
LFPD_y,0.3922523109960947
AV_VF_x,0.3582866923751174
LCD_y,0.3388932210702299
ASA_m2_g_x,0.32981915606331325
cm3_g_y,0.3288722652081558
PLD_x,0.32316814322230286
LFPD_x,0.31811551870955035
LCD_x,0.31504699268145425
NASA_m2_g_x,0.28134346735926136
Has_OMS_x,0.25171192342248455
PLD_y,0.23430285628264358
AV_VF_y,0.229281466309739
Has_OMS_y,0.17508188495725208
NASA_m2_cm3_y,0.10531901105959549
NASA_m2_g_y,0.05852738573494432
NASA_m2_cm3_x,0.04478835903429397
NAV_cm3_g_y,0.04007781578078042
NAV_cm3_g_x,0.0353506028562047
