Feature,Importance
5,63.25472443048538
0.01_y,14.36656690750343
0.01_x,13.214065267822129
ASA_m2_cm3_y,1.2652924417985376
AV_cm3_g_y,1.2402058794013504
AV_VF_x,0.7453769270075267
AV_VF_y,0.5824400501537115
cm3_g_x,0.46650849644373776
LFPD_y,0.45136615351576115
PLD_x,0.42363232539120926
cm3_g_y,0.3903380055930666
LCD_y,0.3899536732797952
ASA_m2_g_y,0.38123821297758403
LFPD_x,0.37531548780214957
LCD_x,0.3230515929460933
AV_cm3_g_x,0.3193970826919054
PLD_y,0.2955795208068869
ASA_m2_cm3_x,0.2919182041543918
ASA_m2_g_x,0.28892948444582806
NASA_m2_cm3_y,0.1868598197556168
Has_OMS_y,0.1799755832610612
NASA_m2_g_y,0.15694227961097892
NAV_cm3_g_y,0.12938754001092723
NASA_m2_g_x,0.12751683170761924
Has_OMS_x,0.06860854709055321
NASA_m2_cm3_x,0.05826555303908663
NAV_cm3_g_x,0.026543701303657855
