Feature,Importance
5,35.7095637829956
0.01,6.4706840004298085
cm3_g_x,5.171034543834138
ASA_m2_g_x,4.549639981307185
AV_VF_x,3.9510679305826817
AV_VF_y,3.729630185286885
PLD_x,3.720329465584724
Has_OMS_y,3.5985921792837057
PLD_y,3.481378753334213
LFPD_y,3.246394237260427
cm3_g_y,2.8465743156034184
ASA_m2_cm3_y,2.8231379096415985
LCD_x,2.819738119378772
ASA_m2_cm3_x,2.6050139232927854
Has_OMS_x,2.5420299745452852
AV_cm3_g_y,2.3485119281045317
ASA_m2_g_y,2.312756791820546
LCD_y,2.231567241687472
AV_cm3_g_x,2.0214028268096738
LFPD_x,1.267899318885569
NASA_m2_g_x,0.759868780184405
NASA_m2_cm3_y,0.5906958880752531
NASA_m2_cm3_x,0.5109680566442102
NASA_m2_g_y,0.48233571626085386
NAV_cm3_g_x,0.1227911929017896
NAV_cm3_g_y,0.08639295626447928
