Feature,Importance
5,59.02123721817175
0.01_x,14.978348318556677
0.01_y,14.547691476345785
ASA_m2_cm3_y,1.2978300853121192
AV_cm3_g_x,1.1761662370539023
cm3_g_x,0.92831036846602
AV_cm3_g_y,0.7354853215727322
LFPD_y,0.6571548162994123
ASA_m2_g_x,0.6220129323804933
cm3_g_y,0.5925492427454472
AV_VF_x,0.5474161357985745
Has_OMS_x,0.538414589378575
LFPD_x,0.5240150269939939
LCD_y,0.49897670538863576
PLD_y,0.4435948600789426
AV_VF_y,0.40150610705673445
ASA_m2_cm3_x,0.3851294541945466
Has_OMS_y,0.3695843965106248
ASA_m2_g_y,0.33802089153586334
PLD_x,0.3314377027469221
LCD_x,0.3286164217842682
NASA_m2_g_y,0.2337865417260548
NASA_m2_cm3_y,0.14897564845388964
NASA_m2_cm3_x,0.13935838454875982
NASA_m2_g_x,0.13200071606609032
NAV_cm3_g_x,0.07486998747825646
NAV_cm3_g_y,0.007510413354924442
