filename,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,Has_OMS,HENRY,0.01,0.05,0.1,0.5,1,5,15
SEZPIY_clean,4.97649,3.71436,4.80086,1.82817,1160.84,634.973,0.0,0.0,0.5496,0.300629,0.0,0,1.06646e-05,0.0107793315,0.0524746725,0.1039922949,0.465701453,0.8109233125,2.2699970253,3.2849064895
SINLAE_clean,6.69716,5.18096,6.69716,1.19378,889.708,745.285,0.0,0.0,0.5462,0.457538,0.0,1,2.57865e-06,0.0025795551,0.0128688821,0.025509826,0.1251220687,0.2407124644,0.9228370567,1.8646218851
SIVGAH_clean,5.64759,3.74556,5.63124,1.14128,1695.81,1485.89,0.0,0.0,0.6038,0.529056,0.0,0,6.06358e-06,0.0062057688,0.0305536975,0.0606588923,0.2935495171,0.566676615,2.2559934601,4.510992221
SOKXOH_clean,22.96741,14.74434,21.68942,0.423627,1862.02,4395.43,0.0,0.0,0.8094,1.91064,0.0,1,3.63957e-06,0.0035005577,0.0183912162,0.0366887805,0.1817606986,0.3561557987,1.6612816485,4.5444097915
SOPLIU_clean,8.00418,6.00384,7.95536,0.793634,2093.66,2638.07,0.0,0.0,0.6836,0.861354,0.0,1,3.89998e-06,0.0041941087,0.0197107163,0.0386612836,0.193574862,0.379960203,1.7382055675,4.5120317297
SUNLAP_clean,15.71173,14.36824,15.70209,0.304225,1659.94,5456.29,0.0,0.0,0.8758,2.87879,0.0,1,3.6549e-06,0.0036383452,0.0181694926,0.0363643948,0.1822761716,0.3601247105,1.764557721,5.1313594528
SUPQAW_clean,12.03938,6.80096,12.03938,0.533609,2437.56,4568.06,0.0,0.0,0.7952,1.49023,0.0,1,3.54148e-06,0.0034536746,0.0174047741,0.0363426961,0.1783034543,0.3519365366,1.7275029469999998,4.8669368246
SURHEU01_clean,8.7439,3.85039,8.7439,1.61905,1664.15,1027.86,0.0,0.0,0.5698,0.351935,0.000123529,0,7.91383e-06,0.0079864003,0.0393407083,0.0783768111,0.3488680117,0.6497588506,2.1916451307,4.069206775
SURHEU02_clean,8.70584,3.84457,8.70584,1.62392,1646.48,1013.89,0.0,0.0,0.566,0.348539,0.000123158,0,7.92682e-06,0.0080602224,0.0390310856999999,0.077550434,0.3477556638,0.6475363049,2.1698174522,4.021454652
SURHEU_clean,8.75392,3.85708,8.75392,1.61914,1667.04,1029.58,0.0,0.0,0.569,0.351421,0.000123522,0,8.17713e-06,0.0081383447,0.0403627497,0.0799672105999999,0.354765176,0.6608128084,2.2254190822,4.127280369
SURKUN_clean,8.75193,3.87567,8.75193,1.61914,1674.22,1034.02,0.0,0.0,0.5708,0.352533,0.000123522,0,7.97532e-06,0.0080587889,0.0397513883,0.0773633703,0.3480703034,0.6453990487,2.1622445988,4.0510694829
TAPLED_clean,7.07448,3.50364,7.07448,0.974588,1203.79,1235.18,0.0,0.0,0.5756,0.590608,0.0,1,2.90054e-06,0.002886621,0.0143495859,0.0291359059,0.1432139827,0.2779281804,1.2057567094,2.7993489525
TATSAK_clean,6.11386,4.64051,6.10962,1.23527,1692.68,1370.29,0.0,0.0,0.5696,0.461113,0.0,1,5.16856e-06,0.0051631746999999,0.0260860535,0.0509414195,0.2519076998,0.4767128981,1.9338410231,3.8275859122
TAZLAJ_clean,11.18983,6.92715,11.18534,1.0698,2252.1,2105.17,0.0,0.0,0.7314,0.683682,0.0,1,3.27098e-06,0.003288568,0.0161501096,0.0324549062,0.155849145,0.3010209685,1.2329790204,3.0211816952
TAZLEN_clean,11.08754,7.14784,11.07704,1.04748,2269.71,2166.83,0.0,0.0,0.7294,0.696338,0.0,1,3.35628e-06,0.0033292938,0.0167561822,0.033539294,0.1616622497,0.3054921315,1.2744752199,3.1235548369
TEPJAB_clean,6.67857,6.1782,6.67857,1.3299,1357.69,1020.89,0.0,0.0,0.5186,0.389953,0.0,1,3.61218e-05,0.0361666942,0.1755741344,0.3385538736,1.3782137296,2.2397047993,4.5365137571,5.9048459955
TEQLIM_clean,10.57747,9.21067,10.57747,0.779734,1974.44,2532.19,79.8475,102.404,0.7166,0.919031,0.0,1,4.43777e-06,0.0044210984,0.0219215657,0.0435260642,0.2105148368,0.3948627003,1.575393438,3.7284230842
TEQPEM_SL,17.25569,8.09715,17.25569,0.556792,2001.58,3594.84,0.0,0.0,0.8118,1.45799,0.0,0,2.70507e-06,0.0026370017999999,0.0135063747,0.0272350023,0.133510979,0.2675025051,1.2704431787,3.6145395248
TEQVOC_clean,5.38838,3.99776,5.38838,1.49315,564.33,377.946,0.0,0.0,0.462,0.309413,0.0,1,1.24064e-06,0.0013063168,0.0061413273,0.0121441284,0.0595275292,0.1149946029,0.4502160397,0.8857021289
TERFED_clean,4.51281,3.91001,4.51281,1.28172,1102.17,859.911,0.0,0.0,0.5092,0.397278,0.0,1,6.76339e-06,0.0065585003,0.0336441277,0.0677556709,0.3119766026,0.6059638262,2.0316496446000003,3.6714778397
TILWEQ_clean,6.50092,5.08477,6.48929,1.07548,2661.96,2475.15,0.0,0.0,0.732,0.680628,0.0,1,1.35283e-06,0.0012998378,0.0066723081999999,0.0133590431,0.067942131,0.1341242153,0.6338476414,1.7792139072
TIMMEI_clean,4.14172,3.70815,4.13635,1.81907,447.316,245.904,0.0,0.0,0.3944,0.216814,0.0,1,6.24302e-06,0.0062884099,0.0312617966,0.0631924487,0.2694744921,0.4855698931,1.3511056171,1.9163510951
TIPZOJ_clean,4.94343,3.60013,4.89104,2.53459,858.107,338.559,0.0,0.0,0.4532,0.178806,0.0,1,8.92905e-07,0.0009205835,0.0044255683,0.0089275601,0.0430387388,0.0855430959,0.3571210733,0.7903997242
TIPZUP_clean,4.42426,3.78879,4.41806,2.68502,271.798,101.228,0.0,0.0,0.3626,0.135046,0.0,1,9.74618e-07,0.0009351689999999,0.0048821424,0.009634495,0.0465309769,0.0851010629,0.2866105157999999,0.4954011714
TIVYAZ_clean,7.74101,6.53754,7.72929,0.889175,2037.11,2291.01,0.0,0.0,0.6704,0.753957,0.0,1,3.05187e-06,0.0030732255,0.0157153575,0.0302503171,0.1497918035,0.3030526266,1.3947112075,3.7240997072
TOFLIL_clean,6.43035,3.58774,6.40263,1.17796,1255.08,1065.47,0.0,0.0,0.5356,0.454684,0.0,1,4.69533e-06,0.0047235396,0.0233712206,0.0461998228,0.2264024919999999,0.4424731608,1.669717919,3.3241082461
TOHDAX_clean,7.20792,4.54762,7.18428,2.94358,462.695,157.188,0.0,0.0,0.3644,0.123795,0.0,0,2.66278e-05,0.0252041800999999,0.1020400905,0.1750120015,0.4434306561,0.5921942796,0.9103141833,1.0686692431
TORXEE_clean,7.86941,5.48239,7.69217,1.35028,2044.61,1514.21,0.0,0.0,0.6322,0.468199,0.0,0,4.42426e-05,0.0444980971999999,0.2146438705999999,0.4166352531,1.7227661544,2.8426328484,6.0923821052,8.2613905495
TOTVEF_clean,6.00697,5.10202,6.00697,2.05406,380.973,185.473,0.0,0.0,0.3726,0.181397,0.0,0,1.39772e-06,0.0013501032,0.0069187079,0.0134561296,0.0632623024,0.1181888214,0.3441225715,0.5434591374000001
TUWFUN_clean,8.62108,7.43537,8.53874,2.06451,1144.69,554.462,53.991,26.152,0.5416,0.262339,0.0,1,6.69879e-05,0.0632722617,0.2674014367,0.431981079,1.1193210426,1.5409687246,3.0711289698,4.2165424463
UBACUX_clean,7.27569,3.40268,7.27569,1.19506,1324.35,1108.19,0.0,0.0,0.5504,0.460564,0.0,1,2.86022e-06,0.002844469,0.014693445,0.0288638066999999,0.140291941,0.2759069966,1.1736870472,2.6712861761
UCAJUF_clean,14.57882,8.27004,14.57002,0.828014,1665.84,2011.86,0.0,0.0,0.6674,0.806025,0.0,1,3.10643e-06,0.0030553934999999,0.015687037,0.0312747014,0.1516388418,0.3038198305,1.3265615599,3.2827518028
UDAMET_clean,11.69192,5.63198,11.69192,1.6473,2524.33,1532.4,0.0,0.0,0.7696,0.467189,0.0,0,4.49598e-07,0.0004317811,0.002234182,0.0044286113,0.0226526512,0.0444662684,0.2170518554,0.6416453854999999
UDANIY_clean,23.87987,23.45836,23.87987,0.417441,1745.24,4180.81,0.0,0.0,0.8514,2.03957,0.0,1,3.40288e-06,0.0035830378,0.0164781419,0.0337610304,0.1690274151,0.3411588523,1.6137772511,4.6759371937
UDIQII_clean,5.3997,3.7276,5.38981,1.60552,1283.87,799.661,0.0,0.0,0.5344,0.332851,0.0,1,2.19305e-06,0.0021592448999999,0.0110424021999999,0.0219869265,0.1080166222,0.2072242369,0.8397376622,1.8004276426
UFEXOT_clean,5.24877,5.07012,5.24877,2.41392,1168.03,483.873,0.0,0.0,0.46,0.190561,0.0,1,2.39508e-06,0.0023949247,0.0118918548,0.0237078383999999,0.1137125567,0.2165632678,0.8467717959000001,1.5866364531
UGEMOK_clean,14.34298,9.58261,14.33743,0.489073,1953.45,3994.18,0.0,0.0,0.8062,1.64842,0.0,1,3.65093e-06,0.0036398910999999,0.0183066912,0.0362222269,0.1810610911,0.3574283159,1.7659384991,5.0652648586
UJEGUL_clean,6.0532,4.88486,6.0532,1.5961,1140.46,714.525,0.0,0.0,0.4812,0.301484,0.0,1,8.88143e-06,0.0089305105,0.0438104794,0.0874928463,0.3935963682,0.7081993553,2.0915396968,3.1736301128
UKIQUB_clean,13.62192,8.69235,13.61731,0.709108,2139.96,3017.82,0.0,0.0,0.7494,1.05682,0.0,1,5.73785e-06,0.0055282522,0.0287983373,0.0580260299,0.2802525525,0.5515832481,2.3654636969,5.7644582877
UKOLOV_clean,5.31372,3.9852,5.29181,1.76596,1661.67,940.942,0.0,0.0,0.5196,0.29423,0.0,0,1.14068e-05,0.0113657684,0.0561874389,0.111852781,0.4907330199,0.8850929814,2.3950698915,3.5513671054
ULOKEN_clean,8.69136,6.12819,8.69136,1.41245,1732.73,1226.76,0.0,0.0,0.648,0.458778,0.0,0,1.67333e-06,0.001683887,0.0085218214,0.0165609651,0.0821009204,0.1643791883,0.7479365509,1.9442898447
ULOKOX_clean,8.64627,5.79102,8.63931,1.45123,1704.6,1174.59,0.0,0.0,0.6308,0.434666,0.0,0,1.73356e-06,0.0017972432,0.0085291347,0.0173873678,0.0854833211,0.171151303,0.7686094182,1.9656903852
ULOKUD_clean,8.99985,5.9392,8.99985,1.59852,1738.06,1087.3,0.0,0.0,0.6478,0.40525,0.0,0,1.8588e-06,0.0018673359,0.0093621502,0.0184393446,0.0910632675,0.1813210175,0.8280432594,2.0616645429
UMIZIB_clean,6.17523,5.02799,6.17017,1.45638,1635.51,1123.0,0.0,0.0,0.5482,0.376414,0.0,1,3.62696e-06,0.0036542655,0.0182673456,0.0364891835999999,0.1758359296,0.3327799208,1.3661543282,2.7562553586000003
UMOYOM01_clean,8.8085,5.25892,8.77749,0.621878,2962.67,4764.07,0.0,0.0,0.7408,1.19123,0.0,1,4.45942e-06,0.0044298815,0.0223551016999999,0.0442421742,0.2233155121,0.43787858,2.0590631639,5.5841309117
UMOYOM02_clean,8.68301,5.26839,8.68301,0.613738,2959.15,4821.52,0.0,0.0,0.7366,1.20019,0.0,1,4.39251e-06,0.0045401813,0.0223252909,0.044692317,0.215716745,0.4338600873,2.0263667037,5.5452129423
UMOYOM04_clean,9.1769,5.34749,9.1769,0.570426,2833.6,4967.52,0.0,0.0,0.7508,1.31621,0.0,1,3.91658e-06,0.0037423337,0.0196969764999999,0.0389777981,0.1943657369999999,0.3858918291,1.8305489284,5.1090076958
UMOYOM09_clean,9.17279,5.31913,9.17279,0.580043,2871.76,4950.95,0.0,0.0,0.7526,1.29749,0.0,1,4.01439e-06,0.0041737884,0.0199234137,0.0392531947,0.2016392671,0.394881998,1.883474034,5.2128352722
UMOYOM12_clean,10.19907,5.488,10.19907,0.599366,2923.9,4878.33,0.0,0.0,0.7518,1.25433,0.0,1,4.59131e-06,0.0045104299,0.0238451175,0.0461346850999999,0.2280077183,0.4573017567,2.0888509072,5.537657935
UMOYOM14_clean,7.70148,5.09259,6.16713,0.70962,2883.03,4062.77,0.0,0.0,0.6922,0.975452,0.0,1,5.59102e-06,0.0056119706,0.0275702591,0.0553914352,0.2760453072,0.5436787783,2.419903762,5.9994689268
UMOYOM15_clean,7.15478,5.03775,6.09393,0.736061,2757.31,3746.04,0.0,0.0,0.6812,0.925467,0.0,1,5.70353e-06,0.00566399,0.0287820042,0.0576037878,0.2820397731,0.5517295388,2.4460633786000003,5.8272726157
UMOYOM18_clean,7.82903,4.99743,6.01083,0.808894,2359.81,2917.33,0.0,0.0,0.6612,0.817412,0.0,1,6.35193e-06,0.0062692064,0.0314831617,0.0631541312,0.3131890428,0.6170562556,2.5744527454,5.7903469621
UMOYOM_clean,8.83339,5.23908,8.83268,0.625162,2968.14,4747.79,0.0,0.0,0.7388,1.18177,0.0,1,4.49908e-06,0.0044984463,0.0225816636,0.0448711816,0.2240697248,0.4405973229,2.0780824397,5.6402198888
UNACES01_clean,10.38875,3.81692,9.82399,1.06757,1652.24,1547.67,0.38238,0.358178,0.625,0.585442,0.0,0,1.36695e-05,0.0140261361,0.0672204845,0.1354805651999999,0.6187514391,1.1249304352,3.6209518453,6.0803737538
UNIFII_clean,17.37115,8.63776,17.37115,0.586277,2129.19,3631.71,0.0,0.0,0.7812,1.33248,0.0,0,6.79394e-06,0.0067435799,0.0335216786,0.0680670061,0.3294716762,0.6491192753,2.9489995441000003,7.034556685
UQETOB_clean,15.46668,6.67243,15.45862,0.75459,2172.96,2879.66,0.0,0.0,0.7356,0.974835,0.0,1,4.71317e-06,0.0047689298,0.0235481552,0.0480127458,0.2317955944,0.4385730788,1.9350948235,4.7070001309
USAHAZ_clean,10.72389,9.68617,10.71468,0.687876,2071.59,3011.58,0.0,0.0,0.7326,1.06502,0.0,0,3.85436e-06,0.0038356145,0.0192095119999999,0.0387120398,0.1917103007999999,0.3813204454,1.8251777902,4.9424257123
UTULEB_clean,5.58337,4.79072,5.5596,1.57279,1503.83,956.154,0.0,0.0,0.6132,0.38988,0.0,0,5.85243e-06,0.0057628375,0.0288376775,0.0581060017999999,0.2781117207,0.5254537257,1.8119739284,3.0907033385000005
UVUDEW_clean,6.20906,3.77817,6.20895,1.42467,471.884,331.225,0.0,0.0,0.4216,0.295929,0.0,1,1.03575e-06,0.0010394434,0.0050509116,0.0101948710999999,0.0494078444,0.0955663567,0.3542377953,0.7197227605
UXACAY_clean,5.42504,4.97343,5.42504,1.96219,875.799,446.337,0.0,0.0,0.4652,0.237082,0.0,1,6.23542e-07,0.0006140087,0.0031867151,0.0061094362,0.0309130155,0.061507656,0.2954153157,0.7501189287000001
UYAMOY_clean,5.8975,3.62321,5.8791,1.25938,1494.83,1186.95,0.0,0.0,0.5682,0.451174,0.0,1,6.25471e-06,0.0062676306,0.0311235012,0.0621886504,0.2976025244999999,0.5569907371,2.0854173338,3.8482585265
VABKAN_clean,25.15545,13.83989,25.12929,0.397099,1646.09,4145.29,0.0,0.0,0.8436,2.12441,0.0,1,4.54049e-06,0.0045694951,0.0227041415,0.0462052213,0.2273682169,0.4534349591,2.1677983096,6.0882760751
VABKER_clean,25.48776,13.70158,25.4679,0.386827,1629.94,4213.63,0.0,0.0,0.8474,2.19064,0.0,1,4.73344e-06,0.0049881844,0.0237010182,0.0471106305,0.2330447755999999,0.4704720683,2.2321410976,6.2653938785
VAJVEJ_clean,4.35318,3.61073,4.35318,1.60792,480.24,298.672,0.0,0.0,0.4216,0.262203,0.0,0,1.00046e-05,0.0099746918,0.0489105045,0.0961850214,0.4179602961999999,0.7288186333,1.7154916789,2.2356804863
VAKLIF_clean,8.6135,7.01422,8.60784,0.699177,2542.49,3636.41,0.0,0.0,0.7356,1.05209,0.0,0,4.34885e-06,0.0044384335,0.0219214958999999,0.0432812753,0.2168487646,0.4283102897,1.944295821,5.0484663724
VAKNAZ_clean,6.16822,4.1914,6.16041,0.853713,2759.78,3232.68,0.668484,0.783032,0.701,0.821119,0.0,1,3.6742e-06,0.0035734804999999,0.0184191739,0.036925241,0.1836464848,0.3585602088,1.6356395893,4.188727392200001
VAMYEQ_clean,10.0339,6.95835,10.02217,0.642755,2514.17,3911.56,0.0,0.0,0.7686,1.19579,0.0,1,3.21996e-06,0.0030812232,0.0159902029,0.0323118259,0.1598429639,0.3212691974,1.520752626,4.2723374192
VAMYUG_clean,10.04314,6.94027,10.02007,0.640476,2529.62,3949.59,0.0,0.0,0.7656,1.19536,0.0,1,3.2994e-06,0.0032272827,0.0164381984,0.0327197325,0.1659585204,0.3284786737,1.5539902286000002,4.3374762302
VARHON_clean,6.75056,3.96368,6.747,0.886506,2055.95,2319.17,0.0,0.0,0.618,0.697119,0.0,0,5.01169e-06,0.0049732012,0.0250032923,0.0503395041,0.2499556989999999,0.4920723425,2.2312666873,5.3504780213
VARJAB_clean,6.78948,3.75665,6.78948,0.974046,1905.16,1955.93,0.0,0.0,0.5918,0.607569,0.0,0,1.11812e-05,0.0111713516999999,0.0552949211,0.1105978493999999,0.5274076389,1.034200791,4.0310696767000005,7.214890218300001
VEJZIU_clean,12.34505,7.48961,12.34505,0.843457,1880.34,2229.33,0.0,0.0,0.7078,0.839165,0.0,0,2.70982e-06,0.0027342111,0.0137879389,0.0267672162,0.1357096825,0.2640652204,1.2551907529000002,3.3219547406
VELBAQ_clean,8.45052,7.3406,8.18626,0.767479,2121.67,2764.47,0.0,0.0,0.657,0.856049,0.0,1,3.81925e-06,0.0040324536,0.0190320314999999,0.0372906174,0.187396547,0.3706672522,1.6385530324000002,4.1453622852
VELVOY_clean,11.39286,3.40894,11.39286,0.949095,1469.34,1548.15,0.0,0.0,0.625,0.658522,0.0,0,3.04746e-06,0.0029536001,0.0148415616999999,0.0305569432,0.1494566216,0.3024664799,1.3699688763,3.4493991761
VEYREY_clean,13.03513,6.48008,13.03513,0.965562,1553.99,1609.42,0.0,0.0,0.6024,0.623886,0.0,1,2.9499e-06,0.002944399,0.014727866,0.0297133302999999,0.1447379053,0.2780791078,1.280908225,3.1285193127999995
VIDJID_clean,10.67429,9.81504,10.67429,0.700095,2177.13,3109.76,0.0,0.0,0.7556,1.07928,0.0,1,6.70856e-06,0.0068987366,0.0333351516,0.065390901,0.3254789738,0.6268750851,2.5276537735,5.9827166865
VIDWIQ_clean,4.24829,3.73039,4.24829,1.1789,1222.26,1036.79,0.0,0.0,0.5174,0.438885,0.0,1,1.20809e-05,0.0122844752,0.0607645665,0.1183251873,0.5541952026,1.0102917063,3.0984316821,4.9578402964
VIGDIY_clean,4.82892,4.12995,4.82892,1.46465,383.946,262.141,174.084,118.857,0.4494,0.30683,0.0,1,1.56391e-06,0.0015712824,0.0077810697,0.0154877884,0.0747543788,0.146369167,0.5868060619,1.2725781302
VIJNIN_clean,13.61846,3.80879,13.61846,1.36353,1619.99,1188.09,0.0,0.0,0.651,0.477438,0.0,1,2.10471e-05,0.0208635531,0.1019769764,0.1991266148,0.8585080398,1.5085746086,4.2570031598,6.690180750800001
VIWRAW_clean,18.47685,6.99909,18.46157,1.33324,1894.12,1420.69,0.0,0.0,0.773,0.579791,0.0,1,1.16572e-06,0.0011905537,0.0059417011,0.011644659,0.0580841601,0.115047334,0.5448340697999999,1.4660364844
VIXPUP_clean,10.93218,6.45029,10.92123,0.719071,2360.22,3282.31,0.0,0.0,0.7418,1.03161,0.0,1,3.86175e-06,0.0037325927,0.0192781847,0.0380912021,0.1909887021,0.3776858604,1.670517165,4.4110167218
VOLRAQ01_clean,16.89388,11.18221,11.76527,0.561351,1860.71,3314.7,0.0,0.0,0.8394,1.49532,0.0,1,2.28331e-06,0.0022628466,0.0113100655,0.0224534388,0.1144758656,0.2293476252,1.1298563739,3.2398045182
VONROH_clean,4.19663,3.48452,4.18843,1.78125,717.81,402.982,0.0,0.0,0.4498,0.25252,0.0,0,1.88186e-06,0.0019335005999999,0.0092419759,0.0190467455,0.0930877905,0.1834727328,0.8107230673,1.8607452649
VONRUN_clean,4.1199,3.4264,4.1125,1.98175,599.261,302.39,0.0,0.0,0.3996,0.20164,0.0,0,4.05082e-06,0.0041611947999999,0.020166656,0.0403327195,0.1909030309,0.3615902275,1.3437690616,2.3704975058
VORHER_clean,12.85349,6.70722,12.85349,1.05413,1269.54,1204.35,279.236,264.897,0.6238,0.591768,0.0,1,6.91239e-06,0.0068722465,0.0337797115,0.0675230779,0.3216144737,0.6010777554,2.0053784743,3.9584079364
VOSVEG_clean,10.99131,5.30484,10.99131,1.00093,1319.63,1318.4,0.0,0.0,0.5658,0.565276,0.0,1,5.56909e-06,0.0055015154,0.0277236272,0.05469287,0.2603175306,0.4856898743,1.7449914159,3.4746850618000003
VOSWIL_clean,8.9893,8.47778,8.9893,1.37751,1084.84,787.534,0.0,0.0,0.5664,0.411177,0.0,1,1.61798e-06,0.0016556507999999,0.0080094401,0.0163019496,0.081155402,0.1585575881,0.7254805404000001,1.803001733
VOXTUZ_clean,5.52627,4.64994,5.48747,1.37374,1663.89,1211.21,0.0,0.0,0.5974,0.434871,0.0,0,1.77978e-05,0.0175464934,0.0889621523,0.1734996727,0.8154066525,1.4728613278,4.3929662819,6.4062654183
VOXVAH_clean,5.92871,5.26453,5.92106,1.32162,1764.11,1334.81,0.0,0.0,0.577,0.436585,0.0,0,1.03513e-05,0.0103725074,0.0517537539,0.1024174356,0.4795689358,0.9202788187,3.243018425,5.372848908
VUJBIM_clean,18.70668,6.62188,18.70668,0.560742,2180.91,3889.33,0.0,0.0,0.7898,1.40849,0.0,1,3.62437e-06,0.0037857595,0.0181259294,0.0363425357,0.1791605023,0.3546712605,1.6607677387,4.5720942591
VUKSIF_clean,5.75842,4.01754,5.72554,1.25557,1414.52,1126.59,0.0,0.0,0.5766,0.459233,0.0,1,5.9067e-06,0.0059442278,0.0293434081999999,0.0587929832,0.280957797,0.5230596334,2.0129117583,3.7866507685
VUMBOW_clean,6.23579,5.49714,6.23579,1.58729,766.396,482.833,0.0,0.0,0.4186,0.26372,0.0,1,1.78214e-06,0.0017263311999999,0.0087501414,0.0174244522,0.0866423953,0.1656756629,0.6354687991,1.2953929696
VUWROW_clean,7.68342,6.19716,7.66529,1.06352,2246.75,2112.57,0.0,0.0,0.6738,0.633558,0.0,1,6.45975e-06,0.0063665215,0.0317080906,0.0640080396999999,0.3159117432,0.6079179018,2.6589226261000003,5.7250487411
WAGQAY_clean,23.95302,15.31723,23.95302,0.391691,1362.13,3477.56,0.0,0.0,0.858,2.1905,0.0,1,3.35116e-06,0.003336514,0.0169559847,0.033245521,0.1696623776,0.3307634569,1.6077084550999998,4.5963962092
WAHDIT_clean,5.64465,5.55803,5.64465,1.60299,480.063,299.48,0.0,0.0,0.2714,0.169309,0.0,1,9.52568e-07,0.0009167286999999,0.0048914624,0.0094734238,0.0467127934999999,0.087812516,0.3360357321,0.6342871035000001
WAHROP_clean,5.95888,4.93789,5.95575,1.04375,1513.2,1449.77,0.0,0.0,0.5402,0.517556,0.0,1,7.65517e-06,0.0075443971,0.0372996867,0.0752277938999999,0.3449542329,0.6186087186,2.0375636762,3.7117277223
WAKTOS_clean,5.69222,4.43155,5.69222,2.83189,703.861,248.548,0.0,0.0,0.4318,0.152478,0.0,1,4.88225e-07,0.0004993116,0.0024061421,0.0048149832,0.0236741174,0.0458368051,0.1989844453,0.4264485449
WAMRIN02_clean,7.24883,5.55813,7.22701,0.963729,1535.75,1593.55,0.0,0.0,0.587,0.609093,0.0,1,7.39626e-06,0.0074372278,0.0369645831,0.0726275255,0.3558892258,0.6955117188,2.7055824048000003,5.386609872999999
WANBIY_clean,8.87322,5.80038,8.86083,3.31848,884.025,266.395,0.0,0.0,0.4252,0.128131,0.0,1,2.4959e-07,0.0002663414,0.0012083746,0.0024515352,0.0123072195,0.0249886521,0.1197274674,0.329767494
WANHAX_clean,11.35423,3.67445,11.35423,1.10812,1929.78,1741.49,0.0,0.0,0.6346,0.572682,0.0,1,8.45911e-06,0.0084126846,0.041541882,0.0822982130999999,0.3752957893999999,0.6554556802,2.2262030256,4.5285251361
WANHEB_clean,11.27878,4.48127,11.27878,0.837758,2209.49,2637.39,0.0,0.0,0.6896,0.82315,0.0,1,7.19025e-06,0.0071448713,0.0350681729,0.0707538038,0.32946656,0.6202462559,2.3489802453,5.2946701937
WANHOL_clean,11.33875,4.69312,11.33857,0.842421,2322.16,2756.54,0.0,0.0,0.7046,0.836399,0.0,1,5.7045e-06,0.0056783218999999,0.0279036288,0.0558621819,0.2712645078,0.5071430146,2.0155275502000003,4.7672913651
WANHUR_clean,11.34841,4.3749,11.34841,0.826694,2186.19,2644.5,0.0,0.0,0.6798,0.822311,0.0,1,8.4812e-06,0.0083513107,0.0412023969,0.0832403576999999,0.3936978422,0.7208904181,2.6818076008,5.9473887013
WANKOO_clean,5.43736,3.9967,5.34183,2.07196,667.58,322.197,0.0,0.0,0.439,0.211877,0.0,1,9.49316e-07,0.0009639085,0.0046448661,0.0095071215,0.0459246309999999,0.0902248976,0.3622555650999999,0.7671232819
WANNEH_clean,4.79977,4.11571,4.78874,1.39327,642.346,461.037,0.0,0.0,0.4326,0.310494,0.0,0,1.42361e-05,0.0144169224,0.0700924226999999,0.1350645067999999,0.5349978231,0.8743190983,1.8134013788,2.2715026732
WANNIL_clean,4.60008,4.02922,4.60008,1.40928,601.135,426.556,0.0,0.0,0.4274,0.303276,0.0,0,1.24091e-05,0.0122525909,0.0605116246,0.1177552342,0.489343339,0.8156840047,1.7916800618000002,2.2779858054
WAPTAL_clean,6.59501,4.67756,6.50224,3.15641,1845.41,584.655,0.0,0.0,0.5866,0.185844,0.0,1,3.52832e-07,0.0003570547,0.0017857829,0.0034966911999999,0.0177274351,0.0351451851,0.171364357,0.4798759226
WAPTEP_clean,6.48524,4.68827,6.48524,3.20545,1822.68,568.619,0.0,0.0,0.5808,0.181191,0.0,1,3.61683e-07,0.0003779555999999,0.0017817179999999,0.0036004705,0.0177050614,0.0362674985,0.1756940327,0.4926993042
WAPTIT_clean,6.42774,4.61196,6.42774,3.24584,1787.43,550.682,0.0,0.0,0.5752,0.177211,0.0,1,3.58491e-07,0.0003689482,0.0017758166,0.0035719051,0.0178610458,0.0356693848,0.1726403901,0.4883936581
WARFAY05_clean,7.95711,5.4342,7.9468,1.06291,2099.4,1975.14,0.0,0.0,0.6506,0.612092,0.0,1,1.03699e-05,0.0102891814,0.0524346029,0.1026805921,0.5099694882,0.961913746,3.8074847077,6.917354380800001
WARFAY06_clean,8.02332,5.50953,8.02332,1.05728,2113.47,1998.98,0.0,0.0,0.6526,0.617247,0.0,1,1.02535e-05,0.0103790628,0.0511470509,0.101759307,0.4989927135999999,0.959713897,3.8036872155,6.9868012991
WASMUB01_clean,9.01624,7.94736,9.01599,1.23478,1409.74,1141.69,0.0,0.0,0.5354,0.4336,0.0,0,2.0733e-05,0.0200182264,0.0991321159999999,0.1919070423999999,0.7691482598,1.259838269,3.2883230445,5.2562044253
WAVQIV_ion_b,9.9978,7.95845,9.98195,0.747982,2000.14,2674.04,0.0,0.0,0.7406,0.990131,0.0,0,1.73916e-06,0.0017242603,0.0085365472999999,0.0175614729,0.0869806642,0.1738237766,0.8475156109,2.4891350568
WAVRES_clean,14.9385,4.22033,14.9385,1.02521,1957.71,1909.57,0.0,0.0,0.681,0.664253,0.0,1,7.20566e-06,0.0071238698,0.0357739918999999,0.0713741949,0.3489989288,0.6487316656,2.4859168732,4.9374618477
WAVRIW_clean,14.37017,4.23835,14.37017,0.932664,1895.07,2031.89,0.0,0.0,0.6684,0.716657,0.0,1,1.06198e-05,0.0104792229,0.0527528894,0.1048586059,0.4997104154999999,0.918099406,3.3416823093,6.1128020447
