name,HENRY,0.01,0.05,0.1,0.5,1,5,15
1499489-acs.cgd.6b01265_1499490_clean,7.47106e-06,0.0073079611,0.0371570715,0.0736514648,0.3620913896,0.6950215759,2.7684860716000004,5.5856655335
ABAYIO_clean,4.92617e-06,0.0048585433,0.0247309828,0.0479414268,0.2257225078999999,0.4277364642,1.6581960396000002,3.6728706682
ABAYOU_clean,5.07257e-06,0.0050394216999999,0.025002746,0.0500402197,0.2318447653,0.4383417491,1.7067877733,3.7219504028
ABESUX_clean,1.29889e-06,0.0013079189999999,0.0064259207999999,0.0130093049,0.0638898766,0.1236684554,0.5360875716,1.1787720926
ABETAE_clean,1.29027e-06,0.001279611,0.0064467095,0.0126855319,0.0630017124,0.1246384474,0.5322929698,1.1866731266
ABETIN_clean,3.42555e-06,0.0034219135999999,0.0170913387999999,0.0343016025,0.1707918588,0.3362781022,1.6716838040000002,4.7910462788
ABEXEM_clean,2.20407e-06,0.0022006924,0.0110860376,0.0217582018,0.1045000567999999,0.2031392281,0.808462948,1.6439958051
ABEXEN_clean,5.38043e-06,0.0052740634,0.0266678383,0.0531690647,0.2594386949,0.4975113836,1.9810841886,4.4592671976
ABEXOW_clean,2.1776e-06,0.0021574737,0.0108457322999999,0.0215519855,0.1057834796,0.2000396591,0.7871257541,1.5759697712
ABEXUC_clean,2.17586e-06,0.0021881633,0.0109241579,0.0216150946,0.1039980222,0.2014727112,0.7746421483,1.5673001418
ABEYAJ_clean,2.13822e-06,0.0019987563,0.0106015959,0.0215807882,0.1024143448,0.1980271388,0.7562320841,1.5021948957
ABEYEN_clean,2.12369e-06,0.002084876,0.0103256023,0.0210367243999999,0.1019057444999999,0.1953310116,0.7480513825,1.4711274088
ABEYIR_clean,2.08985e-06,0.0020973999,0.0105040129,0.0206753152,0.1005787827,0.1984297169,0.7374491928,1.4535737176
ABIXOZ_clean,9.52286e-07,0.0009125397999999,0.0047668955,0.0093549747,0.0473205513,0.0952340803,0.4449363921,1.2109425745
ABIYIV_clean,2.16444e-06,0.0021859939,0.0108130773,0.0219200239,0.1057951138,0.1959780141,0.7384792155,1.4204514168
ABULOB_clean,1.59547e-05,0.016389556,0.0794318527,0.1599460347,0.6987478106999999,1.2684402521,3.4761245592,4.8790123116
ABUWOJ_clean,5.76088e-06,0.0057721624,0.0285237225,0.0577949906,0.282306529,0.545119369,2.1813221825,4.4245379677
