Feature,Importance
0.01,87.86157771977068
AV_cm3_g,1.8592652492115038
PLD,1.6001171513062598
cm3_g,1.47997112050499
ASA_m2_cm3,1.2834673014088365
LCD,1.257870302561011
LFPD,1.2374341759529395
Has_OMS,1.2039324574800268
AV_VF,0.7896580853761814
ASA_m2_g,0.5221745165186522
NASA_m2_g,0.5097371800683965
NASA_m2_cm3,0.35742944174770674
NAV_cm3_g,0.037365298092842246
